/***************************************
* STOCHASTIC OPTIMITZATION
* OPL S2FVPP Data Generator
* by Jordi Mateo Fornes
* Model = S2FVPP; Stochastic (2S) MIP 0-1;
* Representation = Compact Representation;
****************************************/
I = 200;
P = 30;
C = 70;
G = 5;
p = [ 0.005, 0.005, 0.005, 0.005, 0.005 ];
pc = 0.025;
ORCHARDS = { 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 };
CUSTOMERS = { c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15, c16, c17, c18, c19, c20, c21, c22, c23, c24, c25, c26, c27, c28, c29, c30, c31, c32, c33, c34, c35, c36, c37, c38, c39, c40, c41, c42, c43, c44, c45, c46, c47, c48, c49, c50, c51, c52, c53, c54, c55, c56, c57, c58, c59, c60, c61, c62, c63, c64, c65, c66, c67, c68, c69, c70 };
CGV = [ 5.81404, 22.0623, 17.7944, 23.226, 29.7353, 24.2407, 11.9429, 7.5506, 10.6357, 4.21522, 3.61614, 28.3026, 2.67192, 14.8392, 8.75852, 4.96614, 27.3517, 7.75017, 29.0028, 13.1134, 2.11369, 18.2786, 15.0718, 13.285, 21.8992, 17.1455, 17.3441, 11.8822, 1.67757, 28.7155 ]; 
s = [ 0.120626, 2.02113, 2.5672, 0.600383, 1.82583, 1.28085, 2.0915, 2.32716, 1.85549, 2.20293, 2.2705, 2.65954, 1.39349, 2.57888, 2.48703, 0.601247, 0.393363, 1.15357, 1.47393, 2.38518, 1.06382, 1.39382, 2.97085, 2.38783, 0.656989, 1.24609, 2.52816, 1.28171, 2.11529, 19.6377 ]; 
CSV = [
        [
          [ 26.6693, 9.73681, 26.5538, 22.5067, 9.42935, 20.1423, 25.7399, 5.43883, 14.9487, 10.8995, 1.69964, 4.89677, 7.55898, 8.69987, 13.6836, 10.0221, 9.73052, 13.7526, 23.8172, 10.3297, 13.086, 23.2695, 13.3226, 15.82, 26.0508, 24.3853, 14.8001, 28.3532, 21.1068, 4.19715 ], 
          [ 24.9623, 24.0816, 21.3385, 25.273, 22.45, 3.29001, 16.5265, 7.21679, 12.0147, 19.9192, 6.37511, 5.32891, 10.5594, 17.7707, 14.3432, 23.154, 5.71867, 28.1972, 9.13299, 2.80078, 18.1851, 18.953, 1.31883, 9.93298, 15.56, 27.9298, 13.7886, 22.0594, 24.2511, 26.4581 ], 
          [ 7.46557, 14.8236, 25.2052, 16.166, 27.8989, 29.6819, 6.87875, 9.15684, 13.8382, 1.57286, 26.5219, 3.12634, 8.65717, 17.7323, 19.7006, 16.4039, 24.4681, 9.91654, 18.4957, 7.40697, 15.3721, 28.0895, 4.92681, 7.41771, 6.31056, 24.1286, 6.41436, 16.7174, 3.79373, 13.8783 ], 
          [ 2.17402, 24.4533, 12.2186, 12.8075, 15.816, 19.8102, 17.6568, 18.9418, 11.9838, 4.70068, 19.1969, 1.47502, 3.14962, 10.2525, 2.29351, 11.9732, 13.4693, 2.48874, 20.4707, 20.5395, 3.639, 17.3199, 22.4466, 26.4571, 4.01487, 8.8454, 14.2628, 25.4122, 1.17362, 20.7035 ], 
          [ 10.5924, 28.8958, 9.62442, 19.9492, 5.64961, 17.7739, 26.5841, 17.2882, 22.9277, 8.75643, 10.4211, 7.8615, 22.8248, 14.0872, 10.5369, 14.8116, 4.10556, 23.3765, 17.8993, 5.01956, 21.8406, 14.1962, 22.3142, 19.4354, 27.8738, 22.5879, 5.61051, 9.6894, 28.3963, 15.4064 ], 
          [ 29.6905, 12.1069, 14.5402, 11.5267, 3.17249, 25.3269, 16.3896, 19.4079, 24.5146, 6.60736, 13.5789, 3.9631, 12.5697, 4.37127, 26.5901, 2.76476, 10.1629, 1.66359, 22.3574, 11.264, 6.8692, 15.4742, 26.1136, 20.8336, 1.11568, 25.1552, 22.849, 5.93136, 7.46407, 14.9458 ], 
          [ 7.52995, 29.4099, 29.5242, 2.90481, 5.37474, 18.6209, 8.73631, 24.5284, 26.0338, 17.1894, 9.6849, 1.10831, 14.3562, 17.1267, 16.4607, 2.12916, 2.90679, 12.6145, 9.8139, 29.8448, 14.2376, 15.583, 8.97331, 15.9261, 24.177, 4.34942, 6.41009, 19.0165, 3.36299, 6.08546 ], 
          [ 13.4927, 4.34452, 7.426, 16.7066, 17.7593, 7.34757, 12.8103, 6.09981, 24.5129, 10.6012, 6.78337, 12.6111, 29.0648, 3.47224, 26.5617, 29.9433, 28.049, 23.6505, 3.02323, 1.81018, 18.1984, 29.1687, 15.5668, 15.8571, 17.6481, 13.8115, 7.12057, 11.8098, 29.8349, 1.65233 ], 
          [ 27.5042, 24.8413, 18.7595, 27.5622, 25.4589, 9.64399, 23.1673, 6.00188, 23.7369, 17.0359, 23.615, 14.41, 22.198, 12.7208, 7.98824, 12.8303, 6.90516, 22.2274, 28.0977, 24.8062, 12.7074, 15.1591, 18.4208, 17.451, 13.8053, 5.82767, 21.6817, 24.1534, 18.7661, 25.7819 ], 
          [ 20.1133, 1.72259, 24.3492, 11.8579, 10.6299, 16.3268, 27.3294, 14.7355, 22.1797, 29.6353, 12.3306, 6.17364, 17.0507, 5.67468, 29.1307, 5.61621, 16.4049, 7.25826, 7.52602, 3.9448, 12.5376, 26.6719, 14.642, 24.6466, 12.4087, 16.3272, 22.1652, 26.5281, 26.0921, 20.1051 ], 
          [ 27.1585, 1.19549, 29.5604, 23.0895, 12.2627, 18.5598, 15.2684, 18.9868, 8.91753, 21.7601, 24.6133, 14.7165, 20.4271, 24.0187, 1.81288, 24.2158, 13.6003, 2.0617, 25.195, 13.1329, 1.06904, 11.8669, 21.3857, 4.84816, 15.6228, 11.9356, 17.1291, 4.45177, 7.45523, 21.1395 ], 
          [ 16.5041, 27.7586, 1.67798, 12.0568, 16.3163, 13.597, 16.4802, 3.35781, 11.0854, 19.0475, 27.6404, 6.1771, 19.588, 7.80606, 15.3973, 11.5739, 9.34908, 8.63181, 25.3358, 19.4925, 15.61, 12.4829, 16.3793, 6.0966, 28.6598, 6.23296, 10.6842, 8.24103, 7.65373, 2.34497 ], 
          [ 19.1971, 22.3652, 22.8099, 28.6312, 27.4622, 4.14059, 15.2996, 29.6616, 11.3691, 6.72619, 18.5864, 21.9173, 10.7449, 1.42193, 29.6298, 17.5906, 10.4274, 24.3104, 23.0099, 7.40668, 13.0977, 25.2179, 17.0702, 7.81047, 20.6604, 29.1888, 7.05306, 1.95913, 19.9395, 17.1985 ], 
          [ 2.36929, 26.6516, 5.61118, 1.45836, 27.514, 3.29295, 6.03835, 6.68483, 21.1339, 19.7393, 6.10995, 23.4348, 3.42106, 2.57463, 20.1435, 7.80815, 28.0075, 11.2434, 22.7359, 10.8335, 7.19198, 9.04028, 8.32719, 11.0524, 29.647, 24.0454, 1.41054, 20.7392, 19.2485, 28.8497 ], 
          [ 15.7461, 11.7494, 3.85682, 7.2942, 24.9573, 23.3956, 20.3114, 18.8857, 2.68807, 1.55621, 19.9713, 13.4907, 20.9748, 15.4731, 26.7459, 11.5216, 20.6078, 17.4718, 1.71148, 7.24174, 5.40337, 5.70583, 14.0212, 10.7378, 4.60251, 24.662, 6.72714, 26.689, 28.676, 12.0375 ], 
          [ 26.8663, 28.2126, 12.0939, 8.30176, 12.4536, 2.69513, 18.7432, 12.6387, 12.3307, 17.0261, 17.4026, 6.92024, 3.86167, 1.48665, 5.74389, 10.3709, 10.7224, 16.4763, 29.2052, 28.9907, 7.42074, 19.8277, 29.9531, 21.9957, 13.8092, 23.8142, 29.2344, 26.5055, 16.1796, 15.1528 ], 
          [ 16.3223, 15.532, 2.93896, 18.3205, 18.9022, 13.3733, 16.2242, 26.3721, 1.29385, 9.10201, 9.6543, 29.1823, 14.2791, 9.86507, 25.0487, 8.03645, 13.6245, 23.5263, 25.6028, 19.4668, 29.5869, 2.7549, 16.2569, 14.4461, 17.3097, 29.8947, 27.7724, 21.6687, 6.15541, 6.99007 ], 
          [ 6.91947, 7.97686, 12.7327, 20.8698, 9.22612, 5.82103, 21.8046, 4.76324, 28.8043, 5.59392, 2.74515, 2.11775, 4.05924, 2.79315, 17.1397, 6.42748, 8.46137, 2.92687, 10.5914, 29.7025, 12.1977, 7.88562, 21.0751, 23.4646, 6.89553, 22.2971, 26.0618, 19.8515, 4.6235, 8.3483 ], 
          [ 6.18617, 11.0486, 5.61165, 22.3705, 14.7194, 15.684, 29.5149, 14.2136, 14.9487, 15.1931, 28.5661, 15.555, 12.9571, 27.5681, 10.781, 8.67142, 28.0984, 15.9202, 17.2018, 7.6796, 7.20259, 2.58035, 15.3544, 7.14873, 4.8661, 4.29067, 11.7474, 27.9703, 9.40158, 12.8412 ], 
          [ 28.3133, 22.9333, 9.06366, 3.96528, 19.2126, 15.8011, 29.1244, 2.43455, 21.0771, 17.1949, 16.3422, 23.1101, 29.6841, 22.8545, 15.0779, 14.4689, 11.387, 25.558, 4.1034, 17.6353, 20.6081, 18.8545, 2.28322, 12.4633, 6.44369, 5.11998, 2.10042, 25.0648, 11.2719, 8.09351 ], 
          [ 24.5113, 20.3792, 10.7848, 17.6706, 16.7814, 13.7832, 13.128, 3.07283, 14.2044, 29.6014, 9.16862, 9.30054, 14.1602, 13.4147, 25.3111, 16.9754, 24.7337, 18.3871, 26.5712, 3.59581, 22.7244, 18.8304, 20.4452, 1.15579, 15.6271, 12.7508, 19.6699, 3.52145, 22.3665, 15.9373 ], 
          [ 23.712, 27.069, 28.0725, 15.2555, 15.7112, 10.2005, 5.93419, 23.3315, 27.6169, 21.7531, 11.0387, 18.816, 29.8341, 28.1262, 16.796, 21.087, 10.299, 20.8087, 1.13025, 20.3955, 19.223, 24.2246, 1.10824, 21.9962, 11.1534, 1.7011, 26.9218, 17.4934, 28.5454, 7.54175 ], 
          [ 26.2375, 1.76445, 4.97073, 19.1282, 24.7501, 26.2302, 22.5346, 20.9616, 19.6441, 29.0791, 28.83, 3.79195, 25.669, 18.3716, 25.7375, 9.14363, 22.7201, 4.13296, 7.77889, 22.4007, 14.9547, 12.7139, 6.50699, 24.2431, 29.9572, 22.2529, 8.66053, 6.50882, 6.94409, 15.408 ], 
          [ 4.95623, 2.82364, 29.5257, 12.0446, 8.08362, 2.5279, 26.564, 28.3811, 12.3776, 1.18571, 27.2434, 21.1969, 5.95592, 28.2495, 16.1217, 24.9966, 29.9054, 16.9274, 13.1081, 13.3729, 19.1559, 2.93054, 13.0054, 9.42374, 12.4281, 16.8056, 17.9592, 23.2175, 26.7343, 3.29385 ], 
