/***************************************
* STOCHASTIC OPTIMITZATION
* OPL S2FVPP Data Generator
* by Jordi Mateo Fornes
* Model = S2FVPP; Stochastic (2S) MIP 0-1;
* Representation = Compact Representation;
****************************************/
I = 100;
P = 70;
C = 30;
G = 5;
p = [ 0.01, 0.01, 0.01, 0.01, 0.01 ];
pc = 0.05;
ORCHARDS = { 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70 };
CUSTOMERS = { c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15, c16, c17, c18, c19, c20, c21, c22, c23, c24, c25, c26, c27, c28, c29, c30 };
CGV = [ 3.9801, 16.9044, 9.69052, 23.1384, 1.4141, 26.8933, 2.77297, 27.3271, 10.6988, 6.36432, 25.6736, 25.4164, 20.7796, 7.50443, 5.43511, 9.35052, 4.1969, 6.0533, 11.9287, 20.3688, 27.9303, 28.1901, 9.80064, 18.1124, 9.58284, 16.8603, 23.3885, 16.1957, 26.3404, 6.57832, 22.9359, 13.0363, 25.8169, 10.7364, 7.07706, 15.7009, 3.15679, 19.0683, 27.6408, 28.4908, 13.7613, 18.1496, 29.6612, 3.36584, 21.4639, 29.7594, 9.52512, 21.7984, 20.2909, 11.8541, 8.81722, 29.995, 20.637, 13.6913, 17.6888, 20.5328, 16.0221, 17.0482, 29.2598, 26.3698, 29.3967, 17.2866, 7.20818, 24.2983, 29.6519, 24.7368, 29.65, 27.8968, 2.71967, 10.7707 ]; 
s = [ 1.97037, 1.78368, 2.12318, 1.97804, 2.63419, 0.236393, 1.66924, 1.94304, 0.544874, 0.440965, 2.74967, 1.84637, 1.79401, 0.974976, 1.1396, 2.62914, 1.23677, 2.33, 2.86252, 2.06394, 2.28109, 1.95242, 0.902646, 0.582741, 2.38061, 1.97484, 0.267968, 1.37366, 0.197153, 2.62846, 1.13491, 2.46409, 2.46746, 2.82481, 2.55742, 1.90539, 2.18259, 1.70779, 1.71655, 1.83009, 1.13505, 2.57996, 0.966632, 1.73404, 2.93176, 2.03215, 1.90231, 0.957936, 2.85083, 0.589053, 2.28655, 1.89997, 2.19487, 1.55414, 2.15964, 2.0544, 1.30678, 2.57648, 1.18088, 1.03085, 0.766855, 1.66304, 1.94266, 1.37491, 0.247003, 1.38469, 1.83846, 0.555049, 2.81423, 13.9544 ]; 
CSV = [
        [
          [ 23.6288, 7.52253, 29.133, 25.8884, 6.64616, 28.8978, 3.82827, 15.7489, 10.0007, 14.3979, 12.1619, 2.37459, 14.3338, 19.6288, 18.8347, 5.04401, 10.362, 9.68059, 6.49172, 9.51916, 15.4083, 22.373, 3.87348, 22.129, 6.81785, 19.1435, 20.5109, 17.5012, 13.7411, 14.3132, 4.89179, 19.692, 19.0671, 17.253, 22.4354, 23.0712, 7.6794, 27.0538, 28.118, 28.5057, 3.18793, 29.9053, 28.2713, 21.623, 14.0809, 1.76259, 28.7958, 14.1927, 8.08101, 17.6736, 29.7842, 1.31338, 9.42807, 19.1081, 22.4396, 19.1202, 10.5869, 8.7337, 19.5025, 17.2896, 2.67101, 17.3685, 18.3126, 19.9611, 1.76521, 26.812, 15.2297, 19.2929, 20.8363, 5.7932 ], 
          [ 13.8239, 4.40952, 8.50069, 2.21573, 13.7136, 14.588, 7.52812, 9.98897, 13.3366, 26.0879, 18.0553, 29.455, 16.3033, 19.0445, 5.19871, 9.96931, 9.27297, 24.5896, 16.9708, 21.2004, 4.13799, 21.3094, 27.7119, 12.5373, 20.4513, 20.3931, 4.28299, 22.2773, 4.42367, 3.75073, 6.73334, 16.8102, 20.3068, 29.9114, 15.0378, 3.42723, 17.2517, 25.7401, 5.20493, 22.726, 4.98108, 29.7888, 22.0091, 5.13164, 10.6556, 1.62418, 3.97648, 18.5463, 6.5729, 20.4906, 12.0183, 18.6609, 5.29694, 26.9074, 14.0479, 5.07031, 22.2495, 28.1437, 3.18653, 2.57344, 22.933, 16.0612, 26.9662, 4.241, 17.1924, 14.4951, 14.1348, 9.81122, 21.877, 13.4011 ], 
          [ 22.6881, 7.31897, 28.7989, 28.9836, 13.8371, 12.2075, 2.78947, 24.7788, 27.0658, 1.86865, 18.6993, 13.1369, 13.6435, 23.4155, 18.9097, 26.8413, 17.0473, 24.1708, 5.74717, 4.23282, 24.7446, 19.4323, 24.2038, 29.549, 7.40686, 3.79852, 8.28296, 11.3334, 14.2656, 3.70334, 14.5368, 15.1509, 24.8436, 27.8256, 28.1636, 12.1246, 19.759, 12.8697, 11.0963, 16.6855, 2.49392, 3.33666, 4.73002, 8.95484, 5.59586, 24.7751, 29.3735, 18.7993, 12.9583, 25.7257, 4.23411, 16.7889, 21.1042, 15.6136, 20.8042, 29.3076, 17.7747, 5.83894, 10.3872, 27.6524, 1.00187, 20.4708, 18.3814, 1.48768, 12.0467, 17.8925, 15.434, 8.65909, 27.7542, 16.5656 ], 
          [ 27.1425, 28.7881, 13.6725, 10.2748, 16.6382, 18.2532, 26.5045, 22.8428, 7.15309, 24.2291, 29.6163, 21.7442, 29.8418, 22.5703, 25.7223, 14.0008, 23.1711, 28.7064, 27.9015, 6.72016, 28.5742, 1.92664, 19.14, 9.37738, 21.3844, 27.2304, 19.887, 4.69502, 24.328, 10.4111, 3.6719, 10.3698, 25.7097, 19.0567, 6.11423, 25.197, 7.66795, 8.72044, 21.0582, 25.7558, 13.4793, 10.1247, 2.47355, 1.84063, 3.9684, 19.1887, 6.19051, 16.5946, 3.05687, 23.8571, 28.8117, 25.4727, 29.6446, 29.1047, 1.40984, 27.6049, 2.47783, 25.7901, 18.8296, 19.3605, 15.7705, 28.7618, 8.25939, 1.96081, 26.6937, 8.33208, 1.66159, 6.59678, 20.1695, 19.4261 ], 
          [ 16.8239, 25.1161, 21.063, 7.83496, 21.275, 2.98659, 4.87562, 16.9609, 2.05371, 1.81505, 27.1703, 20.5932, 23.6329, 12.3055, 15.901, 2.54655, 11.9186, 28.6978, 6.12046, 26.9381, 20.259, 7.70131, 12.1459, 12.9752, 28.8365, 10.8156, 29.0553, 9.56743, 27.6256, 12.6329, 20.0235, 18.5952, 22.5971, 17.7753, 5.25876, 28.9566, 2.32009, 16.561, 19.0099, 26.7109, 3.15082, 6.04691, 19.6075, 6.36403, 1.30265, 16.0657, 20.311, 11.014, 24.5022, 9.88638, 7.41623, 23.6915, 19.2554, 17.1282, 26.1349, 17.8099, 15.5633, 3.58972, 13.3425, 27.6264, 10.4173, 10.4023, 18.3919, 17.458, 20.1635, 21.8608, 6.90165, 22.5277, 2.04478, 23.6108 ], 
          [ 8.79698, 15.3353, 17.4458, 17.1677, 10.3242, 27.5627, 24.9894, 27.0261, 17.7172, 25.4341, 9.10344, 26.172, 25.3514, 14.9187, 27.6845, 11.6228, 15.4925, 15.5745, 8.83893, 21.9877, 12.5612, 20.0595, 18.3433, 1.50032, 22.4052, 16.533, 25.9319, 1.40511, 18.9742, 5.74379, 27.2983, 11.6728, 9.10618, 29.2512, 17.7307, 1.19427, 12.6474, 21.105, 23.345, 26.3562, 6.82356, 22.2912, 5.58727, 24.2742, 18.8547, 16.3706, 25.5766, 23.5825, 20.4995, 11.4327, 10.4261, 12.3022, 24.12, 27.4194, 15.7132, 21.9797, 29.9226, 21.2948, 11.3974, 5.4742, 1.53163, 24.3967, 20.904, 7.39706, 9.09066, 9.31453, 8.25799, 13.2384, 12.8782, 7.07239 ], 
          [ 19.8739, 7.76572, 25.0286, 20.4047, 1.17847, 17.5213, 26.0847, 27.1054, 1.00891, 6.52141, 1.74752, 27.136, 3.3809, 16.5478, 29.8621, 11.3534, 29.2761, 9.72868, 5.43802, 23.8818, 21.1451, 22.4993, 29.7522, 27.2563, 29.7631, 5.43932, 27.4805, 3.53228, 23.8407, 25.9417, 1.30285, 2.73519, 6.07625, 21.1267, 21.3603, 5.92644, 19.4856, 12.9141, 23.4105, 5.07712, 2.60837, 3.02032, 7.45047, 13.2145, 29.1734, 16.1101, 9.68766, 5.40672, 20.847, 12.7203, 22.7736, 2.57174, 5.64217, 26.3762, 25.7639, 25.0563, 26.6843, 16.4013, 13.8479, 12.3119, 10.5146, 12.2328, 22.3272, 26.3034, 28.6802, 8.19255, 14.9602, 25.8111, 18.5153, 28.1551 ], 
          [ 27.3456, 7.95779, 5.64412, 26.9193, 24.5963, 2.84335, 21.6412, 25.1848, 4.57155, 10.2101, 26.5711, 5.88991, 16.5784, 25.2245, 13.6725, 25.0842, 4.79232, 24.5465, 6.17816, 5.34098, 5.77162, 14.4978, 22.0065, 8.30012, 3.58758, 10.564, 1.69125, 8.90364, 25.1468, 4.31035, 9.99076, 29.3566, 2.29514, 21.6556, 13.8164, 26.2662, 14.2453, 27.1551, 8.21158, 5.95936, 19.8772, 20.3224, 20.9633, 7.94942, 15.2291, 9.73012, 11.3583, 23.8805, 23.6633, 2.93326, 23.2756, 17.7805, 22.838, 14.4865, 3.1018, 14.3671, 21.5022, 15.6161, 29.3533, 28.8561, 23.7394, 23.278, 2.01691, 27.8958, 25.7743, 21.5771, 26.8776, 22.0734, 9.24293, 27.6283 ], 
          [ 8.47112, 24.2316, 15.0657, 29.1147, 23.8705, 7.81315, 24.5768, 9.04791, 6.32911, 1.92553, 3.17321, 24.5128, 13.7363, 17.1571, 10.1628, 22.2588, 19.481, 7.58202, 23.5105, 29.0407, 26.336, 17.2286, 24.1477, 7.09754, 11.804, 18.0057, 16.6679, 10.8436, 12.1863, 19.6999, 5.08295, 3.28049, 14.9725, 16.0014, 1.53643, 9.42865, 17.2171, 9.17625, 6.24925, 18.1408, 21.9464, 24.7382, 4.08196, 27.4788, 20.9311, 11.7776, 3.57986, 25.5943, 6.17131, 15.9776, 3.80158, 6.62701, 27.8771, 14.0913, 28.1198, 2.88255, 7.05867, 14.6065, 11.3124, 5.19792, 12.8099, 7.00121, 5.95641, 7.03959, 17.4249, 14.18, 8.35072, 6.30594, 28.4168, 23.4622 ], 
          [ 17.5238, 18.2669, 16.1515, 21.1385, 14.7353, 25.82, 2.05091, 21.2361, 2.75181, 17.3286, 12.7367, 23.0637, 8.60347, 12.0243, 25.3222, 2.0339, 11.3233, 3.20958, 29.6288, 18.3573, 23.6456, 22.3102, 25.2536, 8.31616, 22.2083, 22.6866, 21.269, 6.42914, 23.2783, 17.6601, 7.1848, 28.8417, 29.7619, 1.41066, 19.1354, 24.7465, 3.7944, 5.43043, 17.2927, 5.53913, 27.6565, 18.4886, 6.19415, 10.1502, 17.2262, 26.3357, 24.4621, 12.2389, 11.5883, 20.3231, 13.7347, 8.17961, 5.63288, 17.518, 7.9998, 9.14152, 16.9834, 20.468, 25.5776, 20.6794, 26.9799, 11.2412, 3.46533, 8.11848, 20.2631, 11.3049, 3.15749, 28.252, 25.9408, 24.4365 ], 
