/***************************************
* STOCHASTIC OPTIMITZATION
* OPL S2FVPP Data Generator
* by Jordi Mateo Fornes
* Model = S2FVPP; Stochastic (2S) MIP 0-1;
* Representation = Compact Representation;
****************************************/
I = 100;
P = 70;
C = 30;
G = 5;
p = [ 0.01, 0.01, 0.01, 0.01, 0.01 ];
pc = 0.05;
ORCHARDS = { 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70 };
CUSTOMERS = { c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15, c16, c17, c18, c19, c20, c21, c22, c23, c24, c25, c26, c27, c28, c29, c30 };
CGV = [ 3.9801, 16.9044, 9.69052, 23.1384, 1.4141, 26.8933, 2.77297, 27.3271, 10.6988, 6.36432, 25.6736, 25.4164, 20.7796, 7.50443, 5.43511, 9.35052, 4.1969, 6.0533, 11.9287, 20.3688, 27.9303, 28.1901, 9.80064, 18.1124, 9.58284, 16.8603, 23.3885, 16.1957, 26.3404, 6.57832, 22.9359, 13.0363, 25.8169, 10.7364, 7.07706, 15.7009, 3.15679, 19.0683, 27.6408, 28.4908, 13.7613, 18.1496, 29.6612, 3.36584, 21.4639, 29.7594, 9.52512, 21.7984, 20.2909, 11.8541, 8.81722, 29.995, 20.637, 13.6913, 17.6888, 20.5328, 16.0221, 17.0482, 29.2598, 26.3698, 29.3967, 17.2866, 7.20818, 24.2983, 29.6519, 24.7368, 29.65, 27.8968, 2.71967, 10.7707 ]; 
s = [ 1.97037, 1.78368, 2.12318, 1.97804, 2.63419, 0.236393, 1.66924, 1.94304, 0.544874, 0.440965, 2.74967, 1.84637, 1.79401, 0.974976, 1.1396, 2.62914, 1.23677, 2.33, 2.86252, 2.06394, 2.28109, 1.95242, 0.902646, 0.582741, 2.38061, 1.97484, 0.267968, 1.37366, 0.197153, 2.62846, 1.13491, 2.46409, 2.46746, 2.82481, 2.55742, 1.90539, 2.18259, 1.70779, 1.71655, 1.83009, 1.13505, 2.57996, 0.966632, 1.73404, 2.93176, 2.03215, 1.90231, 0.957936, 2.85083, 0.589053, 2.28655, 1.89997, 2.19487, 1.55414, 2.15964, 2.0544, 1.30678, 2.57648, 1.18088, 1.03085, 0.766855, 1.66304, 1.94266, 1.37491, 0.247003, 1.38469, 1.83846, 0.555049, 2.81423, 13.9544 ]; 
CSV = [
        [
          [ 23.2878, 13.5906, 16.6096, 28.4615, 9.6313, 22.9127, 22.5011, 27.3541, 18.5826, 25.9802, 23.9314, 27.3616, 15.4623, 18.6757, 25.1305, 14.8436, 11.3809, 6.8241, 8.31684, 25.8493, 2.49237, 12.036, 28.9489, 9.78105, 7.47191, 12.7891, 29.2642, 1.9271, 8.60828, 28.1473, 14.3691, 15.2978, 7.30781, 1.34165, 1.46031, 28.6014, 26.936, 17.3091, 14.3347, 23.5385, 14.7009, 10.8265, 23.7359, 11.2773, 11.9041, 14.1822, 13.7083, 7.79293, 24.6512, 28.927, 11.1894, 23.7072, 25.8969, 17.0949, 10.1762, 9.78281, 16.6591, 4.93312, 17.4221, 2.86287, 24.9001, 28.4783, 26.2778, 17.7167, 4.10827, 19.5776, 9.64782, 14.1458, 17.4869, 16.0389 ], 
          [ 27.6939, 29.2678, 4.76475, 2.48882, 8.24502, 21.5635, 25.0302, 17.6917, 4.29057, 11.2094, 14.9584, 2.49484, 25.7305, 10.3085, 19.1023, 15.6942, 4.74191, 4.26484, 2.84301, 8.23592, 26.7573, 15.6506, 3.94297, 14.6236, 4.58523, 26.2463, 15.6262, 10.9358, 16.5775, 16.3808, 21.7816, 21.9754, 26.8359, 2.33634, 5.82175, 1.04574, 14.9834, 21.6377, 2.3308, 29.5206, 27.4443, 6.901, 29.8062, 3.00841, 27.8778, 24.7364, 17.4203, 25.1857, 26.0229, 27.7087, 4.60627, 18.821, 16.1535, 7.24964, 9.41903, 18.6675, 5.84447, 21.9721, 4.88024, 16.0791, 23.1987, 3.99567, 8.36447, 6.71015, 9.30304, 17.9123, 22.2274, 2.87697, 4.3783, 4.08441 ], 
          [ 10.5005, 25.5037, 17.7111, 18.5414, 2.90243, 26.2575, 17.8981, 22.7599, 8.16301, 21.3394, 5.36803, 18.4825, 2.3658, 4.86541, 13.9178, 21.3851, 8.26589, 2.13178, 22.3392, 3.61728, 28.0332, 28.5244, 8.00287, 5.57057, 21.8511, 28.8665, 24.0231, 8.40587, 25.7548, 11.5046, 20.612, 26.5865, 6.52849, 19.8816, 21.5095, 9.29703, 27.6025, 25.9414, 27.7916, 21.1871, 1.95062, 10.5186, 29.9226, 9.1707, 12.9816, 9.82011, 28.1042, 23.552, 6.66742, 24.8663, 18.9509, 19.8958, 5.3449, 24.8421, 29.0455, 29.3623, 13.2634, 24.4427, 29.851, 17.8637, 4.33385, 14.1789, 1.34843, 1.17973, 5.4389, 12.6954, 19.9868, 11.0487, 28.7243, 12.8409 ], 
          [ 12.74, 10.5157, 10.1354, 11.5986, 2.29667, 26.3404, 5.06612, 17.1553, 24.2015, 2.15652, 10.6458, 16.9703, 18.9539, 5.91515, 5.11123, 24.5241, 10.2523, 26.5281, 25.9261, 21.8861, 11.8351, 9.88588, 5.81925, 21.8794, 26.6529, 8.79717, 24.1113, 21.5289, 15.6265, 14.6109, 12.8307, 5.38331, 8.30313, 25.4596, 18.0712, 26.2839, 23.627, 3.87434, 26.4431, 6.75201, 21.1317, 14.9414, 10.4849, 8.18867, 13.904, 5.66263, 19.1436, 11.8776, 20.6146, 4.91099, 22.7529, 15.7578, 24.8894, 29.7792, 25.5606, 6.3724, 13.5974, 26.735, 10.3603, 25.9501, 28.866, 20.4467, 26.2589, 9.35647, 12.0937, 11.5392, 7.97368, 9.0082, 13.0109, 12.3879 ], 
          [ 16.3667, 18.2066, 22.2914, 28.9304, 10.6224, 6.56731, 25.6208, 7.36816, 22.3766, 1.54122, 25.8945, 28.1268, 25.6276, 28.2715, 24.1297, 11.0027, 1.92444, 21.5677, 20.8723, 19.4389, 12.9039, 23.2294, 8.79074, 7.56252, 18.9562, 3.96558, 22.5957, 4.97145, 6.41672, 19.5187, 10.8602, 6.21082, 18.6104, 20.3254, 4.67485, 1.98296, 25.6256, 2.20103, 1.3215, 4.18455, 4.48991, 27.4627, 20.9914, 27.6888, 14.6996, 22.6122, 16.4161, 2.72194, 14.5907, 22.5201, 14.9977, 18.2359, 16.2776, 19.6726, 13.7309, 4.10446, 1.13581, 12.2472, 24.1107, 11.4164, 12.1254, 27.4441, 17.2679, 1.09868, 11.4378, 21.8447, 16.6159, 3.94309, 11.367, 27.9738 ], 
          [ 7.27157, 4.14069, 18.7251, 19.9457, 27.0178, 19.6114, 28.4381, 19.1477, 23.8161, 18.6312, 19.7307, 16.3978, 29.1952, 24.6758, 28.6882, 2.86999, 6.21813, 18.7675, 26.896, 2.1237, 25.9145, 26.0747, 23.5861, 22.2285, 19.0144, 1.08806, 2.01972, 29.7196, 14.7272, 15.7552, 20.2718, 25.143, 14.405, 9.07579, 11.5176, 13.7684, 29.1126, 2.73486, 23.6159, 11.8915, 9.06895, 28.2666, 18.9932, 12.1429, 6.48305, 11.7705, 4.04526, 24.3719, 28.4662, 23.3566, 15.6778, 3.87216, 26.6937, 6.0043, 1.25128, 7.84304, 10.3427, 24.3328, 27.8648, 19.2291, 20.6406, 21.7904, 19.4057, 24.6399, 10.582, 23.1184, 22.61, 17.8967, 12.5107, 5.56906 ], 
          [ 22.1901, 24.1903, 15.0677, 28.9412, 16.8746, 26.2162, 18.9488, 24.8527, 20.1979, 22.9466, 11.2011, 13.5623, 22.3312, 24.4404, 8.86764, 20.0066, 24.0806, 10.001, 5.75287, 5.26407, 24.1972, 4.48185, 16.6913, 16.2227, 18.9458, 7.31328, 15.326, 2.14223, 11.1846, 5.05504, 4.49202, 3.78112, 17.7095, 1.79316, 10.8556, 6.9258, 14.6602, 6.01475, 28.298, 25.6957, 16.7409, 9.89686, 26.5462, 21.4858, 5.20757, 11.7169, 28.6609, 2.11895, 16.7195, 9.85246, 11.1423, 10.2879, 27.2483, 24.7304, 23.9001, 24.4421, 19.4763, 13.7961, 19.6594, 22.815, 23.1985, 9.49561, 22.0498, 11.6017, 15.4156, 10.8957, 22.0188, 29.7729, 28.4514, 28.8844 ], 
          [ 24.4985, 20.2469, 7.10786, 10.5173, 11.4928, 16.7794, 2.26534, 5.11986, 5.8106, 22.3518, 24.3164, 20.4899, 11.4063, 6.04251, 25.1632, 11.5447, 12.4846, 9.86993, 21.4129, 2.85322, 17.7643, 13.9999, 17.4908, 26.5331, 13.9337, 16.8479, 13.3504, 3.98193, 19.1419, 7.1599, 7.39471, 18.4689, 29.0703, 7.02067, 15.6661, 25.7647, 29.2561, 27.7658, 20.35, 19.4423, 29.1391, 11.7623, 1.56431, 23.627, 25.3658, 10.4928, 18.6688, 25.176, 28.502, 2.96562, 29.8917, 25.6737, 4.85666, 28.3848, 26.1593, 13.1395, 15.8072, 18.7775, 5.92476, 7.18326, 5.07389, 18.1691, 3.03833, 16.1983, 7.26935, 20.2447, 23.7715, 21.4257, 22.961, 28.6704 ], 
          [ 8.07801, 18.2002, 18.6779, 5.77707, 29.5708, 14.3097, 28.8508, 7.09262, 13.9892, 28.6134, 16.7115, 9.7284, 3.73779, 23.3371, 22.9747, 9.22138, 19.559, 14.955, 21.1253, 24.8772, 16.4329, 8.3691, 20.9152, 29.22, 29.3984, 11.151, 6.48992, 12.6883, 15.7305, 13.1744, 27.5299, 27.7112, 8.14156, 14.6346, 15.9186, 4.74263, 28.8729, 23.5654, 15.9043, 3.71934, 9.98332, 25.598, 24.3826, 17.5005, 4.14462, 27.279, 1.61947, 12.932, 17.426, 3.23412, 14.909, 18.2816, 23.3529, 4.16322, 23.7099, 11.6721, 9.10467, 8.27474, 10.0626, 29.3796, 1.9934, 16.3507, 10.5861, 12.2347, 10.0666, 23.7928, 2.01511, 3.22888, 11.8016, 26.2554 ], 
          [ 26.4473, 10.7023, 5.04617, 11.5629, 18.5901, 18.9954, 2.13218, 27.5402, 17.5299, 17.7617, 5.21487, 23.8521, 1.10605, 18.3668, 14.8598, 4.29562, 2.15438, 17.3861, 7.4229, 11.3284, 14.2046, 19.7833, 18.3131, 9.31868, 21.7225, 28.9144, 28.424, 19.8863, 16.6762, 11.8523, 25.5057, 23.9022, 7.46807, 4.98009, 3.76262, 24.9863, 6.26882, 8.30763, 16.8541, 8.43933, 27.1937, 26.7017, 5.51332, 3.38759, 18.3645, 11.2321, 6.17444, 27.3621, 29.3648, 27.1739, 5.21506, 20.1664, 12.1229, 18.7544, 12.3905, 19.0493, 16.4892, 3.55157, 8.16525, 24.1923, 11.8008, 28.099, 21.2756, 19.3222, 14.3842, 14.9111, 28.3672, 4.29057, 21.4639, 18.2657 ], 
