/***************************************
* STOCHASTIC OPTIMITZATION
* OPL S2FVPP Data Generator
* by Jordi Mateo Fornes
* Model = S2FVPP; Stochastic (2S) MIP 0-1;
* Representation = Compact Representation;
****************************************/
I = 100;
P = 70;
C = 30;
G = 5;
p = [ 0.01, 0.01, 0.01, 0.01, 0.01 ];
pc = 0.05;
ORCHARDS = { 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70 };
CUSTOMERS = { c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15, c16, c17, c18, c19, c20, c21, c22, c23, c24, c25, c26, c27, c28, c29, c30 };
CGV = [ 3.9801, 16.9044, 9.69052, 23.1384, 1.4141, 26.8933, 2.77297, 27.3271, 10.6988, 6.36432, 25.6736, 25.4164, 20.7796, 7.50443, 5.43511, 9.35052, 4.1969, 6.0533, 11.9287, 20.3688, 27.9303, 28.1901, 9.80064, 18.1124, 9.58284, 16.8603, 23.3885, 16.1957, 26.3404, 6.57832, 22.9359, 13.0363, 25.8169, 10.7364, 7.07706, 15.7009, 3.15679, 19.0683, 27.6408, 28.4908, 13.7613, 18.1496, 29.6612, 3.36584, 21.4639, 29.7594, 9.52512, 21.7984, 20.2909, 11.8541, 8.81722, 29.995, 20.637, 13.6913, 17.6888, 20.5328, 16.0221, 17.0482, 29.2598, 26.3698, 29.3967, 17.2866, 7.20818, 24.2983, 29.6519, 24.7368, 29.65, 27.8968, 2.71967, 10.7707 ]; 
s = [ 1.97037, 1.78368, 2.12318, 1.97804, 2.63419, 0.236393, 1.66924, 1.94304, 0.544874, 0.440965, 2.74967, 1.84637, 1.79401, 0.974976, 1.1396, 2.62914, 1.23677, 2.33, 2.86252, 2.06394, 2.28109, 1.95242, 0.902646, 0.582741, 2.38061, 1.97484, 0.267968, 1.37366, 0.197153, 2.62846, 1.13491, 2.46409, 2.46746, 2.82481, 2.55742, 1.90539, 2.18259, 1.70779, 1.71655, 1.83009, 1.13505, 2.57996, 0.966632, 1.73404, 2.93176, 2.03215, 1.90231, 0.957936, 2.85083, 0.589053, 2.28655, 1.89997, 2.19487, 1.55414, 2.15964, 2.0544, 1.30678, 2.57648, 1.18088, 1.03085, 0.766855, 1.66304, 1.94266, 1.37491, 0.247003, 1.38469, 1.83846, 0.555049, 2.81423, 13.9544 ]; 
CSV = [
        [
          [ 12.8699, 27.2539, 14.2688, 24.8426, 21.5781, 20.0484, 2.85416, 15.0127, 22.2343, 23.9247, 11.5004, 25.7878, 7.003, 5.93691, 13.5562, 3.8732, 12.0992, 26.4807, 22.2005, 3.40168, 16.6788, 16.6659, 5.87719, 6.58361, 27.7107, 12.637, 25.3399, 4.74889, 2.19822, 21.3222, 9.30552, 20.6819, 24.605, 16.3939, 10.4322, 27.2622, 9.54705, 28.5988, 2.19675, 1.90243, 10.3992, 2.60236, 10.6295, 1.26948, 2.37861, 28.7017, 18.6159, 15.3628, 5.7164, 7.20386, 28.4371, 17.8134, 3.46177, 29.4122, 12.603, 5.05618, 29.3626, 28.7652, 13.8165, 2.02706, 15.666, 14.7744, 10.029, 2.78611, 20.1996, 19.8083, 1.98148, 4.76987, 5.18426, 25.1232 ], 
          [ 7.94909, 9.50832, 8.31064, 1.5781, 15.4241, 15.8417, 3.15808, 20.4853, 13.1591, 7.93355, 28.3427, 3.95344, 29.2839, 23.4554, 10.4827, 2.96178, 5.90717, 9.77882, 9.64286, 21.93, 1.58137, 13.5089, 18.2726, 15.8266, 1.19076, 21.5394, 4.41117, 18.4299, 22.0781, 29.4943, 29.9089, 13.8765, 9.17773, 3.75388, 18.8381, 19.2418, 7.39493, 21.7974, 3.42061, 14.6785, 20.1867, 3.06316, 10.8732, 16.585, 1.99726, 27.2585, 28.1464, 3.9479, 6.38125, 15.189, 1.7428, 6.30043, 15.9346, 16.7221, 19.0412, 24.2628, 6.11403, 28.9988, 22.6762, 28.9855, 20.1098, 7.01679, 7.35353, 7.39371, 5.57468, 29.7882, 7.09959, 10.8948, 24.0901, 5.02517 ], 
          [ 16.4128, 13.5509, 6.118, 3.04441, 5.99836, 27.8872, 9.01254, 14.7423, 25.5323, 11.5035, 12.6119, 4.97408, 13.9971, 24.5109, 6.66717, 8.8094, 8.3415, 12.6953, 9.43108, 2.40597, 14.1527, 25.3835, 15.3288, 8.79381, 10.9758, 9.64101, 5.4319, 25.3948, 2.40676, 23.0734, 9.53072, 16.9602, 3.02384, 19.8486, 11.0103, 15.7091, 8.77739, 14.8132, 3.25676, 23.3846, 11.5372, 21.2638, 3.69375, 17.0451, 12.3379, 9.52486, 4.44154, 3.27359, 18.6557, 19.3167, 11.6069, 17.4552, 19.5644, 16.2319, 22.8119, 14.1926, 28.1227, 20.734, 13.6909, 27.5893, 1.8572, 15.2969, 18.4688, 9.60991, 2.67217, 15.8291, 15.2735, 12.3295, 7.62697, 29.581 ], 
          [ 6.85615, 29.3229, 17.6685, 23.9699, 26.6989, 27.8018, 19.5638, 14.3736, 5.01949, 20.889, 27.8637, 11.2743, 15.5957, 19.966, 29.9262, 23.7659, 17.6975, 23.7589, 5.63426, 20.0527, 7.06944, 14.9476, 26.7141, 8.92097, 19.0721, 8.22337, 17.7532, 9.23798, 7.07742, 28.0276, 21.8018, 3.75596, 19.0674, 18.1414, 28.3903, 18.4799, 19.754, 2.57328, 4.96025, 9.18951, 2.53186, 7.48319, 27.7078, 13.4649, 19.569, 28.8503, 27.4507, 28.7412, 17.7316, 23.8811, 9.89497, 10.7693, 6.75379, 15.4533, 5.93876, 29.1018, 9.14115, 15.3548, 13.9672, 25.1594, 1.96589, 23.2622, 21.5504, 17.4482, 22.8157, 20.7216, 12.894, 21.1454, 14.5346, 10.3676 ], 
          [ 25.6835, 21.2774, 9.02822, 22.916, 25.9571, 22.8478, 20.3361, 23.0512, 20.0477, 14.6077, 22.113, 28.9875, 10.8265, 1.3273, 3.0378, 7.11365, 26.7708, 16.8338, 15.4488, 16.2824, 26.7657, 11.7943, 3.52281, 28.8319, 25.333, 27.5205, 24.0691, 10.6462, 3.02216, 16.6922, 20.1786, 15.9658, 29.6094, 9.46412, 13.1365, 17.2047, 1.70725, 15.7486, 29.9289, 3.19185, 23.8358, 14.6874, 26.0356, 15.6223, 5.69219, 12.749, 22.2693, 15.1429, 27.4455, 13.1006, 9.59523, 2.15205, 15.1137, 15.1159, 17.975, 7.20648, 14.3999, 29.8921, 19.9652, 20.8386, 27.8135, 3.93607, 5.34623, 6.59116, 24.4688, 10.0949, 5.11607, 2.93928, 21.9149, 22.8591 ], 
          [ 25.696, 1.50905, 24.8648, 28.123, 16.8815, 12.9026, 15.8469, 4.20526, 10.8803, 9.58902, 9.078, 5.96562, 17.3247, 6.04704, 9.28593, 22.6391, 12.5803, 27.9899, 13.3999, 3.09439, 29.2225, 4.20583, 19.3699, 8.4969, 16.5278, 2.99497, 5.6912, 11.9989, 16.0807, 20.3442, 17.1926, 29.1613, 14.2013, 20.6, 12.422, 11.9485, 5.0856, 10.3465, 1.67041, 21.5272, 23.0784, 16.3745, 12.7497, 20.0192, 14.3791, 9.07599, 16.4889, 16.3894, 25.9557, 26.8799, 4.72312, 28.0226, 12.9785, 27.6316, 7.27619, 3.53097, 23.2755, 24.3682, 14.5585, 2.53891, 1.72722, 28.1637, 7.76484, 26.0612, 5.22952, 3.84321, 29.5291, 19.1884, 23.428, 17.4378 ], 
          [ 3.3212, 8.21441, 20.6729, 29.6819, 25.4029, 8.22419, 8.13981, 11.4791, 9.67314, 1.80601, 24.578, 13.6454, 18.7887, 27.6271, 16.8396, 11.2939, 1.98249, 21.7154, 25.4437, 18.6632, 14.4083, 15.0764, 20.4206, 21.0764, 25.9203, 11.8413, 16.0366, 13.3019, 23.1712, 19.7211, 10.8994, 15.775, 4.30374, 6.41968, 7.31694, 1.59989, 25.199, 8.11489, 5.2052, 16.6609, 16.2213, 14.1387, 7.23964, 6.20732, 28.0213, 6.55214, 23.0048, 25.5977, 15.8397, 21.0538, 14.7977, 20.03, 3.80993, 12.9608, 4.1055, 19.8649, 8.10626, 11.9207, 15.0095, 19.1657, 24.2752, 6.83475, 27.7726, 8.28278, 21.5143, 21.6616, 16.341, 25.1032, 24.3987, 24.5559 ], 
          [ 10.1269, 6.38423, 8.79213, 11.5433, 27.9751, 1.62454, 25.1317, 25.2269, 3.80992, 22.5503, 29.9508, 14.6986, 21.3424, 22.7206, 16.8716, 1.57188, 17.6083, 15.3641, 1.40928, 23.9577, 10.8733, 8.44609, 28.7275, 28.2414, 25.5518, 9.70856, 22.8156, 1.54423, 17.3759, 25.091, 24.8085, 8.62605, 7.96843, 29.6402, 26.7345, 17.2797, 10.4133, 27.6343, 3.22053, 21.9255, 6.66437, 16.9227, 22.7231, 20.5022, 15.1469, 2.75119, 13.4754, 4.55813, 29.4597, 14.0099, 21.3829, 4.69268, 18.8307, 17.1814, 28.1594, 2.26872, 29.8098, 27.4137, 13.4781, 18.4669, 12.0596, 10.7122, 7.89586, 28.2549, 2.03317, 3.70712, 10.0965, 17.959, 6.55014, 24.4829 ], 
          [ 23.6277, 16.3982, 9.10469, 8.70292, 8.84807, 13.2107, 18.1041, 13.9571, 6.61487, 6.61862, 19.4677, 26.1804, 16.366, 27.3248, 11.8473, 19.7152, 15.0052, 13.4673, 11.4899, 1.91611, 17.8792, 16.0271, 5.36792, 25.9819, 20.0636, 14.0211, 3.20106, 9.30838, 15.9895, 15.8813, 20.2719, 28.7654, 23.0106, 22.057, 22.2218, 24.6263, 27.9582, 15.4087, 1.22557, 29.968, 1.13708, 2.1551, 16.4813, 29.6345, 27.6636, 17.0707, 7.49787, 9.00884, 2.13453, 11.1225, 12.5506, 1.49011, 10.9972, 22.343, 18.6373, 6.18969, 10.0679, 15.1513, 17.9612, 17.2636, 8.98132, 3.44251, 5.97379, 16.3739, 4.70908, 28.1606, 26.0353, 24.1213, 9.04863, 14.0713 ], 
          [ 3.90254, 11.2299, 14.4478, 2.85906, 16.8489, 26.0877, 3.29755, 11.6671, 27.294, 12.8443, 12.2853, 19.3609, 23.3547, 13.4911, 21.1828, 4.91468, 16.5499, 22.23, 18.6009, 25.2666, 2.87232, 4.52987, 23.2322, 8.04448, 19.216, 26.3412, 12.8229, 15.5974, 11.9561, 20.4731, 7.47191, 23.8601, 11.7876, 3.58659, 9.9954, 3.77283, 5.93286, 9.45824, 18.2448, 16.0095, 11.4106, 13.685, 13.5547, 25.2864, 18.1122, 18.1517, 16.0881, 28.85, 13.6471, 9.04442, 1.18195, 4.13974, 11.1768, 20.8364, 5.94298, 17.4054, 17.4218, 21.6825, 27.3953, 21.7165, 21.1137, 25.2857, 6.02562, 3.52818, 5.89584, 5.91656, 11.5005, 26.2497, 12.3448, 11.1276 ], 
