/***************************************
* STOCHASTIC OPTIMITZATION
* OPL S2FVPP Data Generator
* by Jordi Mateo Fornes
* Model = S2FVPP; Stochastic (2S) MIP 0-1;
* Representation = Compact Representation;
****************************************/
I = 100;
P = 70;
C = 30;
G = 5;
p = [ 0.01, 0.01, 0.01, 0.01, 0.01 ];
pc = 0.05;
ORCHARDS = { 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70 };
CUSTOMERS = { c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15, c16, c17, c18, c19, c20, c21, c22, c23, c24, c25, c26, c27, c28, c29, c30 };
CGV = [ 3.9801, 16.9044, 9.69052, 23.1384, 1.4141, 26.8933, 2.77297, 27.3271, 10.6988, 6.36432, 25.6736, 25.4164, 20.7796, 7.50443, 5.43511, 9.35052, 4.1969, 6.0533, 11.9287, 20.3688, 27.9303, 28.1901, 9.80064, 18.1124, 9.58284, 16.8603, 23.3885, 16.1957, 26.3404, 6.57832, 22.9359, 13.0363, 25.8169, 10.7364, 7.07706, 15.7009, 3.15679, 19.0683, 27.6408, 28.4908, 13.7613, 18.1496, 29.6612, 3.36584, 21.4639, 29.7594, 9.52512, 21.7984, 20.2909, 11.8541, 8.81722, 29.995, 20.637, 13.6913, 17.6888, 20.5328, 16.0221, 17.0482, 29.2598, 26.3698, 29.3967, 17.2866, 7.20818, 24.2983, 29.6519, 24.7368, 29.65, 27.8968, 2.71967, 10.7707 ]; 
s = [ 1.97037, 1.78368, 2.12318, 1.97804, 2.63419, 0.236393, 1.66924, 1.94304, 0.544874, 0.440965, 2.74967, 1.84637, 1.79401, 0.974976, 1.1396, 2.62914, 1.23677, 2.33, 2.86252, 2.06394, 2.28109, 1.95242, 0.902646, 0.582741, 2.38061, 1.97484, 0.267968, 1.37366, 0.197153, 2.62846, 1.13491, 2.46409, 2.46746, 2.82481, 2.55742, 1.90539, 2.18259, 1.70779, 1.71655, 1.83009, 1.13505, 2.57996, 0.966632, 1.73404, 2.93176, 2.03215, 1.90231, 0.957936, 2.85083, 0.589053, 2.28655, 1.89997, 2.19487, 1.55414, 2.15964, 2.0544, 1.30678, 2.57648, 1.18088, 1.03085, 0.766855, 1.66304, 1.94266, 1.37491, 0.247003, 1.38469, 1.83846, 0.555049, 2.81423, 13.9544 ]; 
CSV = [
        [
          [ 18.2026, 13.7584, 26.5205, 1.98312, 4.71669, 5.14459, 19.2119, 18.2688, 27.4734, 24.4114, 11.4717, 23.7267, 1.75874, 1.30418, 2.13113, 23.7321, 22.2238, 23.9339, 18.0416, 10.5666, 25.7048, 20.2295, 3.77073, 17.9892, 22.5673, 4.26308, 24.2279, 5.90506, 26.839, 14.6479, 9.4136, 19.2004, 15.2338, 4.97206, 7.99744, 26.6932, 1.15157, 7.41406, 22.0724, 23.3992, 25.5276, 27.9566, 2.0169, 17.1778, 18.9526, 27.8392, 4.07364, 19.25, 27.7042, 24.0451, 18.7134, 3.82748, 19.6881, 11.189, 9.4663, 9.16214, 8.78668, 25.6518, 14.942, 1.90181, 16.191, 19.6754, 7.30039, 7.34862, 1.4508, 10.3376, 3.35543, 17.8083, 26.5813, 29.9664 ], 
          [ 4.99487, 3.65687, 24.0084, 28.4564, 13.8593, 23.2328, 3.97178, 9.08375, 20.5716, 9.7687, 11.5674, 14.8424, 26.7181, 27.6523, 11.7969, 19.5488, 10.6419, 11.5652, 1.53272, 29.4441, 24.9991, 20.0112, 9.70476, 1.45095, 22.1425, 3.62596, 26.9004, 9.02505, 29.1738, 9.00019, 18.7017, 6.88292, 7.83648, 20.6639, 24.2575, 11.5892, 19.0791, 14.1234, 28.4845, 25.4244, 15.7047, 2.86392, 16.2013, 14.1506, 2.32742, 21.243, 3.91099, 21.3166, 21.772, 21.9644, 3.5036, 20.7018, 25.5011, 18.2434, 9.34265, 28.0673, 8.58024, 29.8994, 27.9483, 14.3325, 6.29443, 7.06078, 3.0137, 1.71763, 17.9835, 16.0478, 1.13638, 3.63414, 25.5967, 2.98541 ], 
          [ 11.1268, 4.81321, 28.4406, 6.91655, 17.9307, 29.2928, 12.0011, 7.25845, 6.41036, 21.261, 28.7183, 8.7396, 10.4636, 8.15882, 23.9652, 3.16271, 11.5661, 3.59444, 23.0518, 4.14294, 13.1424, 3.39951, 21.9432, 19.653, 21.1963, 19.4313, 28.7443, 24.1267, 25.0133, 8.6744, 7.08819, 13.3018, 4.10903, 7.6418, 9.6911, 18.7582, 3.1477, 3.90908, 27.0266, 6.46343, 11.1631, 12.9336, 20.9452, 10.6063, 27.308, 15.5783, 24.4494, 26.1087, 15.1021, 20.6651, 4.75271, 1.75844, 1.32754, 22.1536, 20.4268, 29.807, 22.541, 4.66034, 4.18717, 19.4174, 5.81254, 22.522, 23.7696, 9.88698, 6.68914, 25.1332, 20.2614, 29.5955, 22.3942, 17.5251 ], 
          [ 19.7992, 14.1087, 24.4274, 22.026, 12.2094, 16.8782, 23.6725, 7.92781, 11.1313, 29.4813, 21.9976, 9.01637, 5.31261, 3.90934, 29.4426, 28.2502, 29.911, 22.9234, 28.6879, 6.75788, 11.7353, 16.4827, 19.8936, 26.5634, 20.5972, 22.8731, 9.57925, 16.3804, 7.43462, 20.0542, 2.60914, 2.77507, 8.91161, 28.8795, 8.44174, 27.0314, 19.8258, 16.3879, 10.6489, 2.15608, 2.28053, 28.7538, 14.2777, 8.26743, 15.8465, 4.57236, 8.35191, 6.27782, 17.572, 7.85871, 14.1729, 25.6974, 4.88019, 26.828, 21.123, 8.74255, 8.67783, 15.7986, 20.2469, 6.48825, 20.6228, 2.09968, 24.559, 12.8399, 14.8782, 24.1855, 20.8852, 1.99332, 5.63345, 17.3506 ], 
          [ 15.3035, 20.1357, 16.3985, 13.481, 29.7333, 9.73012, 26.0624, 11.4345, 10.8447, 29.4431, 28.1335, 22.9947, 25.395, 26.7033, 22.9265, 1.89648, 8.79628, 12.5815, 26.3135, 5.07193, 26.5352, 13.538, 27.6404, 24.1823, 15.7347, 7.8626, 26.4107, 27.1818, 25.7936, 19.3657, 19.307, 4.15981, 14.8026, 15.4055, 9.39302, 26.4746, 16.6477, 21.9636, 21.6987, 15.9811, 14.4515, 4.55194, 6.1156, 4.97029, 22.7964, 1.81441, 6.79414, 15.5322, 4.60465, 27.7226, 27.9063, 6.17865, 1.8234, 16.875, 14.7527, 17.0638, 16.2657, 25.5165, 19.3501, 29.7864, 27.12, 4.49723, 5.80534, 16.327, 19.5017, 29.6399, 18.5345, 13.696, 24.2539, 17.4231 ], 
          [ 13.2678, 10.1792, 18.2861, 18.7489, 14.315, 23.5679, 21.7075, 15.9107, 9.09728, 27.6451, 17.2579, 25.5562, 23.2812, 25.5455, 17.5525, 22.4436, 22.4334, 21.6881, 5.91349, 25.9156, 8.06758, 23.0709, 13.6138, 22.3233, 14.4176, 18.3112, 27.3942, 26.1326, 5.00006, 11.1186, 11.5199, 3.2317, 21.8641, 19.8657, 8.98412, 25.1457, 28.8081, 15.2925, 18.0328, 18.2471, 18.5694, 26.1743, 14.7847, 1.15399, 1.61283, 23.3547, 17.9107, 27.9132, 11.9597, 29.0757, 2.05815, 16.7076, 1.98556, 3.06753, 14.3782, 22.4903, 15.6699, 8.2522, 18.3558, 9.93553, 24.7033, 24.4827, 18.9077, 17.9187, 8.22853, 23.9404, 12.2317, 6.09363, 27.246, 19.5606 ], 
          [ 13.4821, 17.6126, 5.15824, 22.6205, 16.0387, 19.1247, 26.3449, 8.37255, 6.56663, 17.9285, 6.58497, 8.99069, 6.33352, 6.49824, 21.436, 11.878, 24.1519, 11.2891, 17.0213, 5.85994, 24.6102, 12.1958, 16.6283, 1.99399, 1.45378, 8.44572, 25.8088, 27.1716, 14.87, 7.9538, 17.0912, 16.3647, 6.84564, 14.2498, 10.064, 3.40701, 26.5074, 9.35652, 1.53626, 4.72401, 28.7889, 13.8046, 24.7414, 24.6569, 15.0319, 11.8765, 14.0043, 9.25528, 29.8267, 21.8829, 9.5067, 10.7823, 6.1632, 1.50318, 27.1309, 8.22309, 8.54991, 19.9556, 21.5941, 11.5034, 5.3564, 20.3378, 15.494, 17.684, 24.5769, 25.3133, 16.2713, 4.80583, 15.1977, 3.75883 ], 
          [ 9.05368, 17.5487, 8.85418, 15.1748, 26.4929, 17.3157, 13.1949, 16.3512, 22.4475, 29.1929, 2.33715, 25.0169, 12.1778, 21.017, 19.3063, 13.288, 16.1973, 10.9244, 24.3213, 27.32, 24.317, 11.1466, 24.1852, 26.3361, 28.0711, 12.6608, 3.60895, 4.98954, 19.9308, 13.2068, 19.3212, 8.39892, 7.36237, 16.6045, 24.3454, 4.69386, 25.9129, 1.01777, 2.01052, 10.3992, 7.90918, 6.03338, 15.9858, 24.6352, 10.0078, 9.18534, 23.8423, 4.35168, 29.6459, 23.2001, 6.46052, 11.5628, 8.37718, 3.2155, 19.7481, 8.12055, 27.9755, 4.26474, 1.99746, 7.08988, 2.63584, 26.8478, 27.1045, 8.37071, 11.5401, 2.11409, 26.9313, 25.7449, 25.7076, 29.1481 ], 
          [ 6.35341, 25.1174, 24.1882, 3.86904, 19.0784, 6.17437, 25.3473, 15.3011, 17.4052, 18.7896, 22.0941, 3.98814, 24.9044, 5.21208, 14.792, 8.6082, 9.34729, 2.85639, 11.5972, 6.092, 3.05088, 22.7685, 28.0852, 2.438, 14.5037, 7.04652, 12.0835, 1.5427, 3.59044, 4.40028, 19.1282, 10.6901, 7.87449, 29.1784, 25.5992, 5.86031, 14.1047, 8.44199, 16.6582, 7.73463, 10.3815, 20.0997, 5.66017, 15.3508, 29.1236, 27.3055, 29.4532, 14.1918, 1.43904, 17.3292, 29.0423, 26.056, 21.3512, 6.70143, 16.9619, 17.9269, 25.0907, 14.0539, 8.79423, 11.5204, 9.14677, 29.8464, 7.55855, 3.64033, 18.6862, 22.1848, 14.4225, 19.9959, 29.4936, 27.88 ], 
          [ 13.2389, 25.5869, 23.3491, 29.8791, 5.53878, 2.88813, 1.45488, 3.90352, 4.05863, 15.9519, 2.24795, 18.2903, 29.1136, 24.346, 27.5347, 7.67306, 16.7273, 17.9665, 1.82147, 9.05019, 24.8078, 4.72837, 25.8086, 13.1358, 1.12297, 8.09892, 4.18516, 25.6172, 29.4946, 17.5699, 4.32916, 20.2669, 17.6334, 27.5673, 24.1737, 15.0024, 16.8797, 8.48331, 21.5086, 27.0503, 12.2174, 19.1694, 2.48091, 8.07932, 26.6314, 25.5296, 21.4901, 22.1421, 20.6584, 24.7558, 29.836, 12.9128, 25.7681, 14.5047, 10.5788, 23.9442, 14.9715, 28.4541, 2.54622, 14.5174, 24.2321, 19.3787, 11.7675, 9.1213, 28.8998, 14.5189, 19.116, 27.9966, 1.79249, 8.64071 ], 
