-0.4011385199815532 -1.257535204312655 -0.9755858195925136 -0.1686997301660723 -0.3853654248793255 -0.5624320100747783 -0.5847350198467847 -0.4356858375810761 -1.038794955511882 -0.8793426673850393 -0.6696530000000002 -0.713706539136319 -1.299053849257104 -1.156443382081381 -0.6817925130598228 -0.5533541699341515 -1.077995857080885 -1.20527435725294 -0.9473134465718042 -0.4853536787541219 -0.2004158206327984 -1.092561431451373 -0.7914688809450149 -0.5892371859898133 -0.8227407987349552 -0.8506651931441414 -0.06223260492725156 -1.852697301519181 -0.7441081695643715 -8.420389948453881 
-0.3850181463380491 -1.259781010132553 -0.8733095792174849 -0.156522172680982 -0.352668008717311 -0.5898803594731764 -0.5653561198467847 -0.3296189712444106 -0.9188304073880798 -0.8693909898928597 -0.6533200000000001 -0.6892884021436433 -1.262090637223593 -1.205753199467975 -0.7910193509053192 -0.5947707708013558 -1.052068983406123 -1.192574272884213 -1.001969846583656 -0.5593580560737262 -0.2067914274243312 -1.084411694680122 -0.8231751929668524 -0.6474615804064583 -0.7808947698476836 -0.7879322530722535 -0.08627949747327747 -1.87716234647196 -0.6740152471711861 -8.207216948453881 
-0.3585798270981 -1.159923975228475 -0.855528134227401 -0.2683604016795001 -0.3670679761458656 -0.5756634586151068 -0.5641560328807806 -0.2211591661298861 -0.7600833475918948 -0.8792477272073774 -0.6369870000000001 -0.7179469943309188 -1.298771714152208 -1.150248111660714 -0.9246457651439197 -0.5398531855868141 -1.011057284167278 -1.125572672884213 -0.9611807661887151 -0.649229844372988 -0.2073256163662193 -1.061670397053476 -0.7275222803675037 -0.5771136477960693 -0.7705513870863629 -0.5941848361530521 -0.05071409870967669 -1.703918444488658 -0.5771827826724971 -7.999158848453882 
-0.3265399797772673 -1.195019628184986 -0.8196067364245768 -0.2849144306028418 -0.3465754033533192 -0.5791395897065217 -0.4788186578512438 -0.1880556368589723 -0.925133856092614 -0.9745314347776639 -0.620654 -0.6746925943309188 -1.338510565270063 -1.064668456675201 -0.9900604072233816 -0.5556067693999567 -0.9627102221660307 -1.062588616779826 -0.9122782289391269 -0.6048294267593723 -0.2136892632934189 -1.022206218087759 -0.6548542089801493 -0.5625758860541595 -0.7498132996123714 -0.5545482477354162 -0.0695889554296239 -1.612461068991136 -0.5086265431666936 -7.785985848453882 
-0.3850997318458067 -1.351338997710642 -0.7251517522256278 -0.2803422303136094 -0.2206941513167454 -0.5256684973305328 -0.5237940233740651 -0.1626371669637481 -0.9425052709520767 -1.025813896861196 -0.604321 -0.6592831357434311 -1.241628312185484 -1.032089931733297 -0.9278733596375162 -0.4860223137949834 -0.9360212920081296 -1.075089374788085 -0.8688087715816996 -0.5572598259286782 -0.2942828320385446 -1.052361511260693 -0.5905437043308347 -0.4542388364836867 -0.6935944283507202 -0.6124569239288664 -0.02625283977356455 -1.702961318426511 -0.7497340598762248 -7.572812848453881 
-0.3107599676487758 -1.223647722106053 -0.7192246048118581 -0.4450448592619811 -0.3319207306513279 -0.4833271867566209 -0.5252532792428508 -0.1198716654329639 -0.9523142806721417 -0.989213372775734 -0.587988 -0.636740501728417 -1.164444592389462 -0.9882003875994485 -0.9012202689503734 -0.4198905570506603 -0.8866107892076469 -1.058374359391123 -0.8923327910376515 -0.4447823486492127 -0.2879918571378517 -1.016192397244478 -0.5832295674817615 -0.4279645000589974 -0.7529539812170341 -0.4554769540008042 0 -1.679018992368607 -0.8827675032235913 -7.361753056396964 
-0.273411533843068 -1.244032956467148 -0.657547733713885 -0.3585580539219371 -0.3637170455696222 -0.3861746878773107 -0.5131937039129477 -0.02646801104977992 -0.9424282028750411 -0.9038097653173378 -0.5716549999999999 -0.5942187498772001 -1.152990588839466 -0.8679766533457038 -0.8392106421236278 -0.4159197529179632 -0.828661432672207 -1.035409872073749 -0.8468503731804783 -0.3437200451986585 -0.2828929279895144 -1.048208822139818 -0.4811515548866258 -0.4340772834366054 -0.7744226984704417 -0.5959145042979695 -0.03013586680514169 -1.61612163767591 -0.7710634289617264 -7.154268443860971 
-0.2902549498639718 -1.281162318451635 -0.6314922473942883 -0.3777461855995673 -0.379397211050309 -0.3590588690057461 -0.5724673243943853 -0.1771568832148257 -0.9567113500498937 -0.911579703547447 -0.5553219999999999 -0.5635602718285732 -1.157146574447892 -0.8697320147144529 -0.9405092625471664 -0.3450866741292471 -0.7803136187151264 -1.001522039699455 -0.8697149546765759 -0.3168357932978514 -0.2831240981971895 -1.054365171471686 -0.4699353147433321 -0.3887023794714128 -0.6956883774109585 -0.6928197296194176 -0.009714389339465113 -1.468119735733806 -0.7631207850558002 -6.952065762277296 
-0.3516632804543141 -1.135392017335689 -0.5894567276712361 -0.4859904210085024 -0.4229933520221623 -0.3885622233432825 -0.5674354898214674 -0.2541591158735167 -0.796813132118224 -0.8133103263675694 -0.5389889999999998 -0.5429378933269696 -1.046028040444959 -0.7468899738177076 -0.907612217330015 -0.3947970582007169 -0.7655310477454029 -1.04134647024026 -0.7637633767802752 -0.2935381527714612 -0.2351389280793899 -1.042726343563522 -0.4185203347633937 -0.368285463771545 -0.5805068100545495 -0.7453332445533707 -0.05414655525441495 -1.492298602923894 -0.6300078359812473 -6.758573368406127 
-0.4214172866104237 -1.010395975820956 -0.5169068362626921 -0.5290402603008215 -0.4919196112826049 -0.3695170990681311 -0.5113767776425225 -0.3535115610329216 -0.6260980410741358 -0.7560679397681092 -0.5226559999999998 -0.5325097099576171 -0.9880396517714769 -0.7160732109180405 -0.9602112540221497 -0.3175157428889971 -0.7213082856434847 -0.986882007514957 -0.7656182988578422 -0.3453371144159327 -0.2107010343751744 -1.022449082313721 -0.3867234026739078 -0.3099810127387349 -0.6530766971292877 -0.7757929398691881 -0.08279717491405522 -1.472715807457076 -0.5536454865292475 -6.556073968406127 
-0.4325145809620212 -0.9685045744481665 -0.4876008820377931 -0.4494023601687576 -0.4389168060274498 -0.3503287820711817 -0.4670062740703493 -0.2903622348351624 -0.4718590497867164 -0.7124526034256288 -0.5063229999999997 -0.5183428140527522 -0.9776088505875675 -0.7191345190669657 -0.9703391563649013 -0.2838780581784947 -0.714319412722048 -0.9421897156592471 -0.701641296403042 -0.260605537879834 -0.2500691775707728 -1.020736074861074 -0.31543733533914 -0.2768214050962579 -0.5800059858368608 -0.7930082710102211 -0.03477164853283869 -1.423857841548421 -0.4424019325234342 -6.342900968406127 
-0.4822713968914566 -1.073680112486408 -0.4121837727436769 -0.4281388005846208 -0.4829793178830151 -0.3803920917167971 -0.3939340214261567 -0.2757822959561185 -0.376550279397072 -0.5482500686520144 -0.4899899999999997 -0.5164326481681817 -0.9381784020370711 -0.6696673623323897 -0.9517946233403081 -0.3061369742262816 -0.6920928300071582 -0.9121972458924918 -0.6157962573308382 -0.2358982790231526 -0.2850839950044413 -0.9078877760542492 -0.330870457741382 -0.2837563063912144 -0.5766601144208214 -0.8357355227885362 -0.01444740209065835 -1.241632785186114 -0.553246048769201 -6.129736568406127 
-0.5963483776475926 -0.9984466223222344 -0.4579891341385793 -0.2954799825399105 -0.5422713505318533 -0.3617923181744239 -0.3693473974230841 -0.1841174759257565 -0.5583038702471398 -0.5633671566671998 -0.4736569999999997 -0.5122157086179153 -0.9958036380651603 -0.6764566835374737 -0.9045116725891975 -0.2586641981834669 -0.7515094463165997 -0.8506569359370095 -0.5708206770332802 -0.2360800460614652 -0.277861698990168 -0.9024632383525054 -0.3537531219196935 -0.2745257885883653 -0.5947841849075718 -0.7857488397726636 -0.009425807829779358 -1.103439194663993 -0.5371781430317772 -5.929198322784881 
-0.5463268984104823 -1.14973340708642 -0.5178520378087725 -0.2844004611621297 -0.5065169627489782 -0.3533778910321519 -0.4501461030168192 -0.1094100358850629 -0.5325170511147467 -0.5603559564127216 -0.4573239999999997 -0.4708369080545548 -0.9542164866308949 -0.6244891879628442 -0.9377934414291582 -0.2757839606622738 -0.7146803966330075 -0.8381711820498005 -0.5413638393337094 -0.2045233131071575 -0.3348335307133932 -0.8399629475134244 -0.3711809730274074 -0.356754514122116 -0.6106446167582226 -0.769703532707774 -0.01482488386771112 -0.9459142562716796 -0.749682342677249 -5.728547622784881 
