/***************************************
* STOCHASTIC OPTIMITZATION
* OPL S2FVPP Data Generator
* by Jordi Mateo Fornes
* Model = S2FVPP; Stochastic (2S) MIP 0-1;
* Representation = Compact Representation;
****************************************/
I = 100;
P = 70;
C = 30;
G = 10;
p = [ 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01 ];
pc = 0.1;
ORCHARDS = { 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70 };
CUSTOMERS = { c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15, c16, c17, c18, c19, c20, c21, c22, c23, c24, c25, c26, c27, c28, c29, c30 };
CGV = [ 3.9801, 16.9044, 9.69052, 23.1384, 1.4141, 26.8933, 2.77297, 27.3271, 10.6988, 6.36432, 25.6736, 25.4164, 20.7796, 7.50443, 5.43511, 9.35052, 4.1969, 6.0533, 11.9287, 20.3688, 27.9303, 28.1901, 9.80064, 18.1124, 9.58284, 16.8603, 23.3885, 16.1957, 26.3404, 6.57832, 22.9359, 13.0363, 25.8169, 10.7364, 7.07706, 15.7009, 3.15679, 19.0683, 27.6408, 28.4908, 13.7613, 18.1496, 29.6612, 3.36584, 21.4639, 29.7594, 9.52512, 21.7984, 20.2909, 11.8541, 8.81722, 29.995, 20.637, 13.6913, 17.6888, 20.5328, 16.0221, 17.0482, 29.2598, 26.3698, 29.3967, 17.2866, 7.20818, 24.2983, 29.6519, 24.7368, 29.65, 27.8968, 2.71967, 10.7707 ]; 
s = [ 1.97037, 1.78368, 2.12318, 1.97804, 2.63419, 0.236393, 1.66924, 1.94304, 0.544874, 0.440965, 2.74967, 1.84637, 1.79401, 0.974976, 1.1396, 2.62914, 1.23677, 2.33, 2.86252, 2.06394, 2.28109, 1.95242, 0.902646, 0.582741, 2.38061, 1.97484, 0.267968, 1.37366, 0.197153, 2.62846, 1.13491, 2.46409, 2.46746, 2.82481, 2.55742, 1.90539, 2.18259, 1.70779, 1.71655, 1.83009, 1.13505, 2.57996, 0.966632, 1.73404, 2.93176, 2.03215, 1.90231, 0.957936, 2.85083, 0.589053, 2.28655, 1.89997, 2.19487, 1.55414, 2.15964, 2.0544, 1.30678, 2.57648, 1.18088, 1.03085, 0.766855, 1.66304, 1.94266, 1.37491, 0.247003, 1.38469, 1.83846, 0.555049, 2.81423, 13.9544 ]; 
CSV = [
        [
          [ 27.5321, 26.2959, 9.59789, 23.8315, 14.2305, 26.409, 25.2447, 20.0734, 28.9404, 3.48889, 18.7711, 19.5653, 12.2057, 17.5285, 15.8674, 4.3035, 4.71404, 8.55982, 2.6591, 19.2119, 17.7345, 14.5015, 24.6618, 9.3242, 24.0508, 19.321, 18.1208, 24.8703, 5.40201, 12.2917, 10.0701, 29.1912, 3.94247, 20.1922, 25.8606, 18.5395, 6.21305, 16.4948, 10.5908, 27.7988, 6.83773, 23.875, 14.925, 29.0364, 1.19718, 23.7723, 28.8604, 7.80392, 19.5123, 25.3209, 19.4893, 15.9478, 22.0263, 14.7007, 3.74874, 18.3298, 26.445, 14.6784, 11.6367, 10.2316, 27.1427, 8.88069, 4.14224, 4.87582, 29.2894, 18.8711, 9.11594, 26.343, 1.10202, 24.2711 ], 
          [ 14.811, 10.3663, 13.1764, 14.1445, 15.2642, 18.7296, 14.0662, 10.0655, 17.9036, 25.814, 2.6505, 7.34786, 17.6094, 27.7032, 8.45568, 17.8543, 17.5331, 27.1251, 4.91567, 8.05329, 24.4362, 21.7533, 19.3212, 12.8685, 15.2865, 18.3203, 2.59852, 12.2486, 17.0205, 8.91194, 8.12492, 28.593, 3.89777, 6.92811, 20.309, 29.9984, 10.4359, 25.7248, 28.6786, 24.5519, 27.8833, 21.346, 8.275, 18.6463, 28.7675, 7.08353, 11.6545, 8.60594, 5.41123, 3.01485, 22.7836, 12.5055, 10.539, 21.2287, 4.2838, 11.1825, 20.9867, 28.5207, 21.3607, 25.7608, 11.4946, 17.8785, 6.91959, 14.738, 2.75213, 9.55995, 27.0874, 22.0167, 23.0638, 21.1903 ], 
          [ 29.3683, 22.9737, 12.0446, 5.36844, 6.27336, 1.72241, 19.4985, 19.8882, 9.4032, 6.60025, 26.9949, 21.2114, 12.9784, 14.7626, 23.6881, 27.9035, 25.3729, 10.5672, 2.07554, 3.40109, 15.9799, 28.9524, 22.4866, 22.4018, 16.5395, 23.6236, 23.8864, 8.88024, 1.36055, 9.09486, 16.5351, 9.6627, 11.726, 27.9775, 22.364, 18.9273, 23.8275, 25.5315, 12.313, 1.63894, 3.26111, 10.5126, 24.1014, 15.3673, 22.9168, 16.7519, 29.1969, 26.2946, 20.8493, 3.53978, 5.92555, 26.9481, 4.90668, 9.92515, 27.2001, 17.8545, 20.1866, 12.1746, 7.7392, 3.91699, 4.39548, 12.7255, 11.9788, 18.7949, 13.394, 12.9851, 22.2981, 4.61008, 18.9609, 25.6983 ], 
          [ 10.5543, 17.2025, 8.51379, 2.0325, 19.2852, 13.3364, 6.79608, 23.6845, 6.3612, 8.741, 12.1465, 23.2837, 8.07285, 27.5082, 18.5641, 19.4292, 4.10158, 14.7627, 23.1929, 19.7005, 18.7533, 17.7284, 11.7518, 28.1596, 10.2491, 4.94073, 25.4218, 23.6893, 25.623, 8.20165, 1.11936, 26.4253, 11.5427, 1.75321, 3.5615, 16.6738, 27.4037, 21.0752, 9.77746, 16.919, 17.3309, 1.37357, 24.7605, 14.2746, 25.8076, 25.1994, 8.11606, 22.4865, 4.39831, 18.5652, 17.1802, 20.6191, 13.1306, 28.9252, 29.5362, 26.9364, 7.41783, 2.26291, 3.1912, 19.9527, 28.9926, 18.2291, 18.3924, 4.21482, 13.7188, 26.161, 29.0496, 6.78806, 28.3021, 19.2861 ], 
          [ 25.7479, 21.4725, 12.1399, 11.4584, 29.3245, 3.94984, 26.8037, 18.9028, 13.2704, 21.1868, 11.735, 23.8178, 8.54488, 14.0089, 26.317, 6.9134, 2.10202, 17.6954, 28.9771, 7.46756, 18.8583, 10.153, 6.58373, 8.59604, 16.6052, 10.041, 1.38553, 16.0283, 17.7969, 23.5771, 27.5675, 28.5899, 25.3878, 7.69832, 5.51686, 19.6202, 24.1386, 13.5859, 10.6197, 18.4844, 27.8783, 19.9841, 4.36093, 10.6181, 25.4755, 12.5814, 2.44976, 17.6306, 21.9643, 26.6488, 29.4473, 28.1439, 27.3307, 16.0864, 11.8667, 12.0962, 25.0569, 23.6893, 1.46537, 15.505, 20.2251, 4.35251, 8.79011, 17.4863, 20.303, 28.9351, 2.59945, 12.9287, 27.3378, 28.5716 ], 
          [ 2.55967, 25.9152, 20.6903, 26.0348, 3.11384, 4.08191, 16.3026, 8.80763, 20.0062, 20.0289, 14.3285, 21.2032, 5.10533, 12.6912, 25.2279, 2.71031, 28.308, 4.49761, 25.9627, 6.52139, 18.1852, 18.0958, 19.1616, 16.4642, 8.4656, 8.28776, 28.7264, 3.20396, 17.7626, 1.47168, 27.399, 6.56346, 15.3126, 14.0248, 1.58825, 5.35606, 7.03318, 4.0404, 14.9111, 11.6374, 6.24788, 22.9731, 19.9119, 5.12404, 8.92443, 3.37279, 4.74399, 17.4647, 14.8907, 16.8135, 18.543, 5.09631, 5.33179, 5.06064, 12.6698, 16.2298, 3.99314, 4.98066, 12.6505, 16.1634, 12.3472, 18.8113, 20.9912, 3.01943, 15.4673, 12.8565, 24.9059, 3.47154, 12.5003, 19.6111 ], 
          [ 27.0246, 27.4735, 7.58549, 11.0814, 14.0515, 27.9135, 29.8754, 9.36869, 8.43812, 18.2827, 21.6982, 17.6852, 21.2322, 24.8246, 11.2881, 13.6967, 8.74568, 10.0546, 28.5698, 8.86304, 23.0249, 12.2369, 10.012, 29.2757, 22.4213, 4.27324, 17.5209, 18.7219, 11.0014, 27.85, 11.3137, 14.5463, 14.8515, 15.5879, 10.8948, 25.7021, 13.1934, 23.5891, 26.6659, 3.66169, 8.15313, 7.09588, 7.96725, 10.6607, 11.3201, 1.30937, 29.3108, 2.53236, 19.38, 20.3947, 20.7083, 16.1387, 1.03615, 2.04179, 3.51231, 23.0508, 9.27851, 18.3108, 16.967, 9.11243, 6.23501, 13.4082, 19.3561, 10.5329, 4.03695, 20.7941, 22.4337, 29.1678, 3.62884, 16.5338 ], 
          [ 3.73072, 1.71601, 27.1119, 23.6384, 11.6003, 25.4939, 6.64628, 20.9095, 18.7262, 26.5506, 24.461, 11.7672, 29.6037, 25.3432, 6.41063, 25.6673, 27.2649, 23.8241, 25.9517, 12.3252, 28.2534, 9.89612, 25.0325, 23.7288, 8.70464, 16.2418, 17.9163, 7.2578, 7.21361, 27.4893, 29.4283, 8.67279, 5.43776, 16.4519, 24.6236, 26.5519, 28.8163, 18.3378, 9.26587, 6.2995, 7.21706, 4.69509, 12.3191, 24.4341, 2.86383, 29.6516, 25.4506, 20.0246, 5.93033, 22.2146, 9.8496, 26.1699, 14.6154, 23.984, 18.9816, 18.3371, 5.04527, 25.9543, 25.9935, 3.13671, 12.1722, 15.5815, 23.1746, 26.6979, 14.4387, 18.555, 14.8782, 25.0827, 21.3976, 14.3987 ], 
          [ 25.9096, 12.7739, 29.5664, 17.5314, 21.8224, 21.9439, 1.38424, 1.00567, 19.1847, 12.6545, 22.4077, 19.1157, 21.8268, 22.3237, 8.7545, 21.8607, 17.5299, 9.80048, 11.1752, 9.50568, 8.11268, 3.67223, 11.3135, 2.07093, 9.90642, 5.62538, 8.6303, 13.9135, 3.94087, 23.6563, 19.7194, 2.40171, 9.39685, 29.678, 13.5225, 25.0677, 28.1118, 15.3608, 27.0493, 1.81162, 20.3041, 15.8666, 11.7352, 5.60406, 13.0654, 18.2726, 28.193, 5.49568, 5.23289, 10.5488, 5.24925, 16.5331, 2.5291, 5.71939, 22.7875, 18.6916, 2.44741, 18.4525, 8.08976, 15.104, 27.5882, 9.55902, 26.7247, 11.6723, 25.353, 9.99316, 13.8251, 1.40321, 16.2486, 25.4563 ], 
          [ 1.80601, 2.23471, 16.6509, 14.1735, 9.19758, 21.8242, 12.1534, 2.78535, 29.7922, 9.3034, 22.1109, 6.02752, 19.0883, 7.62882, 17.8701, 27.3687, 7.91195, 18.107, 23.6197, 9.78349, 25.9136, 12.6907, 14.3135, 16.4583, 14.1136, 18.2769, 9.9497, 24.9972, 10.2514, 13.4063, 17.2201, 13.6236, 2.73532, 29.94, 8.56799, 25.9312, 21.8156, 17.6787, 8.9525, 11.8144, 25.8533, 17.1524, 18.1059, 8.18722, 8.89084, 18.015, 4.76497, 4.2652, 16.4597, 21.4499, 21.7086, 19.1183, 24.6002, 24.7414, 29.4286, 12.8777, 1.03664, 1.24024, 24.4565, 15.9539, 17.0915, 14.1949, 23.6831, 10.6292, 16.2183, 7.58034, 23.3423, 2.45509, 21.4828, 28.1627 ], 
