/***************************************
* STOCHASTIC OPTIMITZATION
* OPL S2FVPP Data Generator
* by Jordi Mateo Fornes
* Model = S2FVPP; Stochastic (2S) MIP 0-1;
* Representation = Compact Representation;
****************************************/
I = 100;
P = 30;
C = 70;
G = 1;
p = [ 0.01 ];
pc = 0.01;
ORCHARDS = { 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 };
CUSTOMERS = { c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15, c16, c17, c18, c19, c20, c21, c22, c23, c24, c25, c26, c27, c28, c29, c30, c31, c32, c33, c34, c35, c36, c37, c38, c39, c40, c41, c42, c43, c44, c45, c46, c47, c48, c49, c50, c51, c52, c53, c54, c55, c56, c57, c58, c59, c60, c61, c62, c63, c64, c65, c66, c67, c68, c69, c70 };
CGV = [ 12.3627, 25.4853, 10.2329, 20.683, 21.6957, 11.0756, 12.6637, 23.7192, 29.747, 24.3349, 1.6333, 4.32544, 17.4201, 25.5003, 10.542, 10.3069, 6.75382, 6.70016, 11.987, 21.4619, 7.0354, 11.8772, 18.5623, 13.2509, 13.4674, 27.7698, 8.32329, 29.4574, 27.4332, 21.3173 ]; 
s = [ 2.84972, 2.63639, 2.93451, 0.881518, 0.485698, 0.306994, 0.525129, 0.687612, 1.28742, 1.62071, 1.89602, 2.57658, 2.98629, 1.68668, 1.96442, 1.15665, 2.91276, 1.99352, 2.48752, 0.680003, 0.552075, 2.98777, 0.270194, 1.38969, 0.820449, 1.419, 0.795921, 2.74378, 2.73897, 28.9432 ]; 
CSV = [
        [
          [ 11.3937, 1.40362, 10.6608, 23.0897, 25.8511, 23.43, 18.6305, 27.5644, 9.59709, 10.4866, 9.72673, 13.7688, 29.6526, 17.6144, 15.0666, 5.2191, 25.5444, 9.48159, 20.3736, 28.9563, 6.62618, 9.02486, 24.8221, 25.2736, 2.25172, 3.95828, 16.1547, 23.7745, 1.97302, 13.6907 ], 
          [ 24.1193, 8.59172, 5.74781, 3.56564, 10.2189, 19.8431, 12.9439, 18.4801, 21.9232, 4.8447, 2.70496, 26.6329, 10.5418, 9.01864, 10.3572, 19.0497, 7.6919, 10.3135, 26.5558, 18.5394, 26.3963, 9.47038, 25.3889, 6.45723, 21.3594, 21.2757, 25.0201, 5.67237, 4.87243, 5.64263 ], 
          [ 1.3218, 7.25006, 22.6874, 11.8062, 25.8379, 6.69291, 8.4934, 1.56971, 10.7386, 8.09654, 16.3402, 23.8325, 17.117, 12.899, 22.2351, 6.04337, 16.1539, 22.629, 18.9689, 1.614, 10.4821, 2.78171, 21.1143, 20.6333, 24.3539, 7.30208, 23.803, 17.2423, 24.3459, 29.4098 ], 
          [ 29.9941, 18.2178, 1.75563, 26.6596, 1.98225, 6.76711, 1.1331, 29.8984, 6.97137, 25.7732, 28.6039, 20.0045, 10.4426, 16.329, 8.61008, 15.8222, 14.1996, 14.264, 8.23523, 20.7532, 1.70566, 28.4494, 15.9313, 2.96615, 3.67255, 7.86841, 20.8044, 4.72018, 28.1201, 18.5004 ], 
          [ 22.4576, 7.43515, 5.69702, 11.6532, 16.8691, 20.8734, 28.8198, 4.22052, 7.43841, 27.9847, 23.3484, 1.13892, 29.5427, 24.9211, 21.5682, 29.6857, 1.11844, 10.8795, 29.0787, 12.5526, 9.14347, 4.51061, 18.5847, 25.0756, 14.642, 19.6826, 9.86768, 4.79841, 25.9464, 24.0788 ], 
          [ 23.7475, 7.56778, 13.7186, 6.148, 15.2241, 20.3464, 2.3187, 5.65135, 23.5801, 2.42524, 12.6978, 12.9963, 4.73587, 28.1203, 25.5129, 16.6186, 21.0922, 4.94078, 12.3397, 27.1423, 21.352, 5.3522, 16.7504, 19.12, 4.71834, 5.60033, 10.254, 1.86833, 26.1405, 15.9745 ], 
          [ 17.0074, 15.1722, 5.01938, 5.77292, 7.16173, 13.5729, 9.10301, 16.0632, 21.8903, 5.90909, 17.0847, 25.6671, 11.0203, 22.1457, 29.3463, 25.2647, 3.32712, 22.1837, 14.9987, 26.6914, 27.738, 28.887, 17.7585, 4.48939, 5.66418, 29.6987, 4.43316, 14.3654, 9.03465, 23.1431 ], 
          [ 5.59518, 10.3807, 9.01727, 19.3216, 1.28896, 16.3764, 18.0807, 11.3348, 12.6374, 27.3967, 10.0352, 15.4475, 27.1464, 10.6298, 6.40147, 5.00612, 11.0978, 12.3613, 11.024, 15.6551, 13.3618, 11.2297, 18.2133, 28.5523, 25.3346, 25.9206, 27.1063, 26.7338, 27.2089, 9.97263 ], 
          [ 24.3742, 4.93359, 10.07, 5.98786, 9.33693, 11.7577, 19.2467, 9.98223, 22.6217, 18.3437, 6.90276, 10.2656, 7.55774, 18.2776, 3.01863, 1.52273, 13.1357, 12.3408, 7.74994, 8.50633, 1.09606, 7.39982, 17.748, 24.9169, 14.6851, 22.9314, 5.04804, 29.1087, 12.4567, 23.3217 ], 
          [ 5.66253, 20.8681, 17.0309, 12.2863, 29.6452, 26.9823, 7.68241, 28.2354, 20.7401, 13.4026, 29.6516, 11.3715, 20.5776, 28.9125, 9.6344, 3.60437, 18.5997, 6.04492, 10.5688, 29.5202, 9.41961, 25.9679, 26.1572, 5.30638, 12.196, 24.3211, 12.6683, 20.7155, 9.05571, 4.02181 ], 
