/***************************************
* STOCHASTIC OPTIMITZATION
* OPL S2FVPP Data Generator
* by Jordi Mateo Fornes
* Model = S2FVPP; Stochastic (2S) MIP 0-1;
* Representation = Compact Representation;
****************************************/
I = 100;
P = 30;
C = 70;
G = 1;
p = [ 0.01 ];
pc = 0.01;
ORCHARDS = { 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 };
CUSTOMERS = { c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15, c16, c17, c18, c19, c20, c21, c22, c23, c24, c25, c26, c27, c28, c29, c30, c31, c32, c33, c34, c35, c36, c37, c38, c39, c40, c41, c42, c43, c44, c45, c46, c47, c48, c49, c50, c51, c52, c53, c54, c55, c56, c57, c58, c59, c60, c61, c62, c63, c64, c65, c66, c67, c68, c69, c70 };
CGV = [ 12.3627, 25.4853, 10.2329, 20.683, 21.6957, 11.0756, 12.6637, 23.7192, 29.747, 24.3349, 1.6333, 4.32544, 17.4201, 25.5003, 10.542, 10.3069, 6.75382, 6.70016, 11.987, 21.4619, 7.0354, 11.8772, 18.5623, 13.2509, 13.4674, 27.7698, 8.32329, 29.4574, 27.4332, 21.3173 ]; 
s = [ 2.84972, 2.63639, 2.93451, 0.881518, 0.485698, 0.306994, 0.525129, 0.687612, 1.28742, 1.62071, 1.89602, 2.57658, 2.98629, 1.68668, 1.96442, 1.15665, 2.91276, 1.99352, 2.48752, 0.680003, 0.552075, 2.98777, 0.270194, 1.38969, 0.820449, 1.419, 0.795921, 2.74378, 2.73897, 28.9432 ]; 
CSV = [
        [
          [ 6.03611, 13.1593, 10.9799, 7.44888, 4.63524, 16.9127, 9.99803, 11.6807, 22.7368, 2.94824, 14.6264, 10.4649, 20.8029, 7.38699, 23.8542, 8.29871, 23.8197, 22.6481, 9.36766, 15.8769, 15.5577, 20.5874, 4.75417, 1.2588, 5.99728, 16.556, 1.2911, 24.1333, 14.0218, 4.07519 ], 
          [ 22.4934, 22.631, 27.0451, 24.7005, 18.7845, 3.62137, 17.9859, 18.8745, 1.09284, 6.20537, 26.8332, 24.9352, 25.5859, 24.6201, 20.5529, 18.0857, 4.64299, 20.2043, 17.0513, 29.8055, 5.45993, 2.58937, 15.4021, 29.6872, 4.15584, 18.2323, 26.8187, 14.0482, 24.5781, 16.0331 ], 
          [ 3.23159, 25.7857, 2.93915, 28.059, 5.7427, 24.4127, 9.7691, 8.92242, 18.1543, 25.9464, 4.05872, 13.5371, 26.7426, 16.2798, 21.4677, 19.6448, 15.7626, 1.16909, 16.7267, 16.5065, 5.29832, 14.3752, 9.0231, 11.0392, 16.3416, 15.9912, 17.6416, 2.34818, 2.32644, 4.10057 ], 
          [ 23.3301, 1.44428, 17.4937, 15.39, 18.7784, 1.60106, 25.6045, 23.2682, 3.20318, 22.1299, 1.44551, 6.29852, 19.6743, 19.3311, 21.3716, 20.2854, 26.8243, 20.5677, 27.7048, 7.62686, 12.54, 20.6393, 6.46025, 3.6594, 25.5026, 3.73002, 25.8105, 16.6271, 3.84639, 19.8395 ], 
          [ 5.06243, 14.3485, 21.4235, 4.06783, 9.9608, 13.5029, 8.97517, 16.959, 3.99989, 16.9857, 1.49655, 8.93648, 19.9258, 26.3531, 27.2258, 16.0263, 7.63429, 21.3832, 11.7442, 17.7605, 23.9685, 7.71192, 12.3073, 18.2792, 5.34486, 1.25965, 23.262, 5.9608, 10.3931, 21.5763 ], 
          [ 21.2272, 26.4164, 9.47757, 11.3924, 4.08329, 4.6875, 27.9727, 18.8487, 26.4881, 14.4899, 6.52164, 20.5458, 11.4762, 13.4683, 10.0174, 8.29458, 4.03603, 27.617, 29.8542, 25.821, 12.4405, 25.4638, 16.055, 6.54494, 6.20238, 13.3207, 3.73698, 13.9683, 16.3645, 14.2905 ], 
          [ 17.1274, 20.5852, 9.12681, 1.94606, 9.6814, 1.83681, 16.0887, 28.7624, 28.6609, 28.9118, 26.9606, 6.71513, 15.734, 24.9675, 2.89618, 13.5516, 7.97002, 9.03806, 1.72502, 2.56389, 13.8559, 12.4305, 19.7067, 27.4132, 4.89153, 3.62518, 25.6189, 5.31832, 15.9762, 6.68977 ], 
          [ 28.9864, 28.4399, 23.1996, 16.9877, 8.1666, 11.4288, 26.3119, 18.5692, 26.0761, 10.5695, 5.42568, 19.9044, 16.7599, 17.918, 25.7379, 4.49381, 23.8071, 27.3266, 8.30531, 20.0138, 6.81385, 19.1368, 16.2149, 4.96694, 13.5408, 14.4724, 3.1246, 14.9851, 23.1458, 24.6793 ], 
          [ 10.3082, 23.2786, 28.2542, 7.01015, 10.7367, 22.655, 12.7448, 6.04888, 29.2711, 29.3149, 3.34922, 20.0932, 13.0776, 14.3657, 1.79488, 23.2532, 3.52742, 5.2793, 8.67189, 27.403, 22.0507, 26.0235, 1.52945, 5.15606, 24.7053, 5.67066, 13.9917, 14.9807, 3.85814, 22.4375 ], 
          [ 5.22084, 29.9346, 10.8898, 9.13271, 28.8559, 10.639, 1.22595, 10.8908, 11.7016, 15.373, 14.6806, 3.95835, 16.3253, 6.61968, 21.2602, 22.8365, 3.61856, 24.1996, 2.63129, 22.9771, 18.205, 29.6917, 2.32774, 22.2574, 18.7298, 13.112, 11.9744, 16.4439, 10.3551, 8.45524 ], 
          [ 6.67237, 3.50197, 14.6526, 1.18468, 8.98785, 11.6908, 21.684, 17.6581, 20.6563, 2.79745, 25.624, 24.925, 10.1673, 12.3941, 6.38268, 9.23728, 21.0535, 5.9381, 8.19675, 18.3208, 26.3474, 19.9461, 17.6762, 1.56267, 13.3449, 29.8018, 15.7905, 24.7647, 17.0255, 19.2882 ], 
          [ 21.9711, 15.9622, 1.22347, 12.344, 26.7328, 11.5687, 23.3335, 17.6025, 13.7703, 9.64097, 18.5693, 21.3481, 2.11887, 13.3594, 1.81338, 24.6689, 24.3848, 19.2557, 20.7035, 20.0005, 17.4709, 12.6303, 9.62097, 18.5758, 18.2234, 16.3841, 25.5398, 7.39067, 16.0337, 8.39014 ], 
          [ 9.58456, 12.3113, 8.94847, 1.5233, 11.7337, 24.4818, 3.92163, 12.3167, 29.0161, 16.47, 25.8221, 1.71509, 16.0612, 12.9886, 5.35411, 23.1292, 28.1156, 25.2009, 3.25212, 19.8323, 16.1968, 3.34021, 10.5921, 14.3965, 21.3631, 21.2904, 10.2873, 9.39681, 9.40121, 29.958 ], 
          [ 18.5051, 27.5812, 8.00245, 15.0537, 29.815, 16.8511, 23.7516, 9.52399, 20.8332, 28.2757, 3.86785, 16.4005, 19.0171, 24.0367, 16.4418, 16.0015, 9.07406, 18.309, 22.6962, 3.89516, 8.09545, 11.056, 12.0609, 17.2338, 1.28404, 24.3112, 19.3428, 18.6237, 20.2711, 5.56418 ], 
          [ 7.4687, 13.1114, 28.7563, 23.744, 3.0057, 14.6848, 5.37856, 12.2955, 6.38458, 29.0102, 28.3565, 22.8701, 28.2263, 13.8597, 6.80087, 14.9195, 14.0043, 11.8352, 18.9648, 13.4102, 4.58911, 14.7955, 26.1408, 21.5293, 20.208, 9.62906, 22.1662, 18.8534, 5.72685, 1.75347 ], 
          [ 3.96176, 10.8106, 10.5763, 11.7664, 24.0187, 11.9313, 6.82055, 7.41332, 24.7361, 26.4835, 19.0303, 12.2973, 14.1258, 11.205, 24.6616, 2.0005, 12.7157, 10.2921, 3.22183, 18.0211, 29.3137, 1.95129, 15.6663, 17.2965, 17.0021, 8.45249, 16.2263, 29.6203, 13.542, 6.99656 ], 
          [ 2.94836, 7.50986, 3.98508, 4.7713, 28.3233, 19.569, 18.0007, 13.5526, 8.84618, 24.0906, 21.9105, 19.9446, 16.7552, 8.83371, 8.3283, 11.9323, 15.7395, 22.3881, 3.75436, 12.9674, 8.04486, 27.6574, 22.2277, 19.2151, 25.6456, 21.4543, 19.4332, 14.2666, 20.0185, 19.4768 ], 
          [ 26.757, 24.6638, 25.5938, 6.22718, 25.2751, 5.11852, 28.4658, 23.6076, 16.1243, 8.90834, 9.60538, 11.8827, 18.8904, 15.0589, 2.09349, 16.7101, 6.68017, 28.96, 24.0564, 7.06052, 4.41234, 22.2318, 5.58547, 25.7451, 20.4998, 22.5456, 13.172, 17.4423, 15.9059, 6.2969 ], 
          [ 13.8618, 2.69124, 28.3851, 4.63444, 26.2286, 2.46159, 25.6045, 28.8117, 6.2836, 24.1152, 5.70297, 22.3921, 12.0598, 5.95336, 8.34266, 25.1796, 6.43267, 5.35106, 16.1581, 26.484, 14.1221, 12.8577, 17.9689, 29.8935, 8.73838, 20.4341, 20.5506, 13.3241, 27.3329, 16.7376 ], 
