/***************************************
* STOCHASTIC OPTIMITZATION
* OPL S2FVPP Data Generator
* by Jordi Mateo Fornes
* Model = S2FVPP; Stochastic (2S) MIP 0-1;
* Representation = Compact Representation;
****************************************/
I = 100;
P = 30;
C = 70;
G = 1;
p = [ 0.01 ];
pc = 0.01;
ORCHARDS = { 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 };
CUSTOMERS = { c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15, c16, c17, c18, c19, c20, c21, c22, c23, c24, c25, c26, c27, c28, c29, c30, c31, c32, c33, c34, c35, c36, c37, c38, c39, c40, c41, c42, c43, c44, c45, c46, c47, c48, c49, c50, c51, c52, c53, c54, c55, c56, c57, c58, c59, c60, c61, c62, c63, c64, c65, c66, c67, c68, c69, c70 };
CGV = [ 12.3627, 25.4853, 10.2329, 20.683, 21.6957, 11.0756, 12.6637, 23.7192, 29.747, 24.3349, 1.6333, 4.32544, 17.4201, 25.5003, 10.542, 10.3069, 6.75382, 6.70016, 11.987, 21.4619, 7.0354, 11.8772, 18.5623, 13.2509, 13.4674, 27.7698, 8.32329, 29.4574, 27.4332, 21.3173 ]; 
s = [ 2.84972, 2.63639, 2.93451, 0.881518, 0.485698, 0.306994, 0.525129, 0.687612, 1.28742, 1.62071, 1.89602, 2.57658, 2.98629, 1.68668, 1.96442, 1.15665, 2.91276, 1.99352, 2.48752, 0.680003, 0.552075, 2.98777, 0.270194, 1.38969, 0.820449, 1.419, 0.795921, 2.74378, 2.73897, 28.9432 ]; 
CSV = [
        [
          [ 21.1417, 27.4044, 18.7398, 3.09105, 17.9059, 1.64639, 18.4181, 11.7602, 27.599, 20.2092, 2.25388, 8.9638, 26.5263, 8.89375, 3.72766, 29.9834, 12.5391, 28.8475, 26.2112, 24.954, 17.9737, 27.3616, 5.22772, 10.0459, 10.6649, 24.5869, 14.0776, 21.7176, 13.6541, 19.7469 ], 
          [ 29.8615, 20.4953, 13.5495, 17.1389, 15.8749, 8.00133, 14.0078, 16.5034, 3.18503, 1.09817, 22.5546, 1.82674, 14.8582, 16.6236, 17.7776, 28.7705, 16.5855, 14.8167, 13.3479, 29.0339, 5.59403, 29.0682, 26.0458, 4.54102, 28.3462, 9.57329, 28.8366, 22.1832, 3.28781, 26.9009 ], 
          [ 16.2863, 15.7177, 28.2044, 16.7087, 5.77288, 19.1099, 1.9311, 13.6996, 16.6356, 5.04852, 26.1354, 19.3707, 28.0603, 13.4128, 22.4548, 14.1977, 27.8908, 12.985, 1.39793, 2.11106, 24.848, 18.9842, 24.4415, 22.572, 15.7059, 4.15032, 8.2294, 22.2428, 20.9448, 3.32876 ], 
          [ 17.1267, 23.0629, 19.3146, 28.6571, 10.6215, 2.31388, 23.3055, 1.59153, 8.09183, 25.6585, 10.2526, 26.434, 25.4461, 24.2458, 13.5606, 29.2325, 18.5946, 6.7259, 25.3672, 2.91913, 17.9725, 12.9033, 26.1037, 13.0753, 10.289, 25.6244, 29.3549, 3.43148, 15.1041, 27.9248 ], 
          [ 19.6232, 3.33524, 12.1277, 28.5934, 26.8111, 25.3184, 1.57736, 15.3918, 3.76272, 13.4809, 13.1612, 25.2401, 2.77403, 1.59097, 10.1942, 24.7084, 29.1539, 16.0808, 20.943, 27.8234, 3.27954, 10.4578, 26.7057, 24.0587, 3.21592, 4.89824, 20.7202, 25.8699, 6.00697, 26.9014 ], 
          [ 6.64088, 9.57494, 3.0537, 10.6338, 28.2425, 15.2147, 9.73635, 13.6437, 3.28223, 27.1279, 6.714, 4.11613, 8.37566, 1.34741, 25.313, 25.0278, 24.1026, 10.064, 21.3569, 23.2478, 13.9719, 25.1131, 12.4182, 15.8301, 10.0019, 15.4583, 21.9385, 24.7385, 7.36884, 14.3016 ], 
          [ 16.0391, 24.3702, 14.2389, 21.0015, 14.2751, 23.317, 16.719, 24.3203, 29.9109, 16.0761, 19.1596, 11.6176, 28.928, 15.1083, 17.8259, 10.607, 8.14127, 10.2891, 14.9908, 14.8696, 22.5306, 7.49997, 19.4219, 23.8838, 26.1061, 29.8895, 20.9711, 26.993, 27.5164, 8.26055 ], 
          [ 28.9224, 15.4115, 15.9237, 29.7214, 29.713, 15.1613, 13.5392, 25.6819, 20.6102, 3.19952, 4.28609, 1.08936, 22.5751, 5.98718, 26.0943, 10.754, 27.4652, 6.28468, 19.6792, 27.1391, 27.0909, 14.4746, 18.3592, 6.77398, 21.9603, 23.9814, 14.7168, 18.4026, 1.81134, 7.24084 ], 
          [ 25.7157, 29.1951, 21.5016, 13.5456, 12.1882, 3.71547, 22.4066, 9.67955, 2.10392, 13.6736, 2.12398, 27.1611, 5.94375, 27.6868, 5.59562, 5.52326, 24.3578, 14.6421, 18.5778, 23.6089, 22.5199, 22.4326, 9.27485, 22.0646, 14.847, 24.2242, 11.6291, 6.80131, 16.6281, 28.2152 ], 
          [ 21.1266, 6.04201, 26.6904, 23.6814, 15.8931, 9.31428, 17.0237, 1.7877, 15.6721, 2.34282, 3.58421, 3.98457, 5.83501, 7.94572, 24.1736, 5.98879, 20.5338, 25.9489, 2.34795, 11.5657, 8.00292, 29.662, 18.7164, 12.7789, 15.2408, 13.8703, 23.8136, 13.5038, 10.4264, 18.9247 ], 
