/***************************************
* STOCHASTIC OPTIMITZATION
* OPL S2FVPP Data Generator
* by Jordi Mateo Fornes
* Model = S2FVPP; Stochastic (2S) MIP 0-1;
* Representation = Compact Representation;
****************************************/
I = 100;
P = 30;
C = 70;
G = 1;
p = [ 0.01 ];
pc = 0.01;
ORCHARDS = { 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 };
CUSTOMERS = { c1, c2, c3, c4, c5, c6, c7, c8, c9, c10, c11, c12, c13, c14, c15, c16, c17, c18, c19, c20, c21, c22, c23, c24, c25, c26, c27, c28, c29, c30, c31, c32, c33, c34, c35, c36, c37, c38, c39, c40, c41, c42, c43, c44, c45, c46, c47, c48, c49, c50, c51, c52, c53, c54, c55, c56, c57, c58, c59, c60, c61, c62, c63, c64, c65, c66, c67, c68, c69, c70 };
CGV = [ 12.3627, 25.4853, 10.2329, 20.683, 21.6957, 11.0756, 12.6637, 23.7192, 29.747, 24.3349, 1.6333, 4.32544, 17.4201, 25.5003, 10.542, 10.3069, 6.75382, 6.70016, 11.987, 21.4619, 7.0354, 11.8772, 18.5623, 13.2509, 13.4674, 27.7698, 8.32329, 29.4574, 27.4332, 21.3173 ]; 
s = [ 2.84972, 2.63639, 2.93451, 0.881518, 0.485698, 0.306994, 0.525129, 0.687612, 1.28742, 1.62071, 1.89602, 2.57658, 2.98629, 1.68668, 1.96442, 1.15665, 2.91276, 1.99352, 2.48752, 0.680003, 0.552075, 2.98777, 0.270194, 1.38969, 0.820449, 1.419, 0.795921, 2.74378, 2.73897, 28.9432 ]; 
CSV = [
        [
          [ 16.6365, 2.39391, 21.3037, 4.79555, 21.3921, 28.8201, 28.2232, 2.0362, 15.0271, 9.00084, 6.13715, 18.7792, 24.1281, 7.43187, 24.186, 20.8847, 21.1022, 28.7576, 11.9483, 27.4868, 18.506, 21.1465, 10.0124, 12.2949, 23.9322, 29.7463, 7.25533, 20.5388, 23.2086, 28.5046 ], 
          [ 5.49763, 11.0066, 26.1149, 25.0366, 21.3461, 1.38523, 8.00424, 24.2708, 28.4753, 19.2114, 27.3237, 7.65175, 28.5648, 24.0895, 27.2383, 29.8083, 23.6914, 4.98578, 11.1585, 20.3615, 3.99306, 12.9282, 23.8113, 18.6184, 9.83205, 21.2316, 10.344, 29.423, 7.7688, 3.1304 ], 
          [ 15.5265, 12.6078, 3.87966, 2.66608, 28.8158, 13.954, 17.1555, 20.1031, 24.4391, 3.70673, 1.64509, 10.2337, 24.4238, 3.88916, 20.1842, 24.638, 7.67491, 5.56068, 5.28975, 13.8942, 22.1817, 18.0788, 21.0509, 1.7387, 19.5073, 15.2621, 5.61595, 21.5274, 7.93813, 20.0638 ], 
          [ 21.547, 2.0702, 16.4401, 21.4168, 3.92394, 5.3778, 22.0696, 4.14994, 11.9675, 24.1785, 5.64783, 12.1445, 16.3869, 9.74281, 9.58725, 25.8926, 8.73674, 29.5426, 4.46367, 14.3197, 28.1018, 9.89658, 1.07664, 8.67498, 20.0374, 8.29509, 8.54045, 1.37883, 11.667, 23.0175 ], 
          [ 23.2016, 29.7448, 24.9637, 27.4773, 2.6054, 2.70508, 24.2381, 29.714, 16.4764, 23.8023, 2.23916, 10.5201, 22.0797, 11.5229, 8.81754, 11.1653, 6.30311, 15.719, 12.3075, 19.0186, 21.3045, 9.46261, 26.0279, 9.72992, 1.23701, 25.822, 19.4998, 28.1688, 28.0872, 12.4944 ], 
          [ 2.51132, 6.95135, 7.876, 29.8926, 17.1679, 8.81035, 23.6097, 13.5414, 24.6195, 26.7682, 20.3181, 10.1812, 24.5579, 28.9719, 22.0724, 2.30969, 4.78721, 21.8257, 25.4099, 8.71671, 7.49332, 26.8011, 2.71618, 2.45397, 20.4015, 10.1224, 3.88881, 29.3843, 23.7715, 20.8768 ], 
          [ 13.5241, 20.2229, 6.54884, 10.821, 29.0422, 16.6849, 6.67731, 12.2816, 1.38184, 15.8821, 25.4533, 22.6955, 23.2017, 5.12735, 28.7928, 25.9363, 12.0395, 29.6519, 21.5327, 7.99117, 23.0126, 26.5806, 3.57395, 24.0866, 4.91185, 17.0394, 8.22238, 14.4786, 13.3175, 16.1926 ], 
          [ 10.1289, 12.763, 17.7878, 3.02583, 25.6268, 11.2028, 10.4601, 2.42659, 27.4274, 19.9394, 7.1417, 1.96963, 25.8568, 24.9557, 12.6999, 22.4269, 20.0502, 21.055, 3.50264, 21.9267, 15.0211, 14.2768, 1.33335, 8.41913, 21.1203, 5.65711, 4.49973, 2.94607, 9.70162, 21.3897 ], 
          [ 12.3634, 6.86906, 12.5531, 13.285, 19.732, 16.7417, 4.14339, 29.6557, 21.1383, 4.56409, 26.5677, 3.2166, 22.7444, 8.83693, 19.0416, 19.2347, 9.6093, 5.03213, 1.81928, 27.7187, 8.94108, 21.2311, 13.5795, 23.0755, 29.5379, 20.1811, 16.8051, 10.2597, 26.0493, 18.9648 ], 
          [ 7.63072, 7.41838, 22.3478, 14.7556, 24.0774, 19.0111, 16.9517, 5.54558, 22.7183, 21.6379, 9.9021, 15.9573, 25.283, 18.2194, 2.81726, 24.7175, 12.0836, 2.14606, 27.8475, 11.4823, 4.22087, 1.55395, 4.90896, 2.71953, 6.06066, 4.06294, 21.6948, 18.0147, 17.1093, 12.025 ], 
          [ 6.14094, 29.2797, 22.1667, 21.5889, 29.354, 26.9942, 3.40604, 27.803, 8.3341, 27.5153, 16.406, 20.187, 26.9506, 22.0321, 8.78142, 23.9405, 2.67123, 2.17837, 20.8081, 5.0877, 18.0889, 1.1465, 5.56958, 4.55268, 3.90543, 22.5616, 23.3634, 18.3846, 18.3696, 10.5366 ], 
          [ 23.9111, 16.2652, 21.4303, 3.53508, 27.0705, 6.48875, 26.3973, 4.75301, 7.16714, 29.9866, 10.7553, 9.35486, 7.0369, 5.4965, 25.5012, 3.25092, 14.7458, 7.3329, 26.5961, 29.6692, 12.908, 29.2824, 24.4503, 14.016, 15.1789, 17.8816, 5.77628, 22.4036, 28.2459, 7.28687 ], 
          [ 7.36007, 24.7526, 4.56468, 21.5978, 21.572, 4.56941, 14.5065, 19.5883, 7.85801, 18.4587, 19.7886, 10.2933, 5.82901, 24.7208, 29.6786, 10.1193, 6.02373, 26.4062, 28.2543, 11.1714, 16.9405, 10.3495, 14.4327, 1.34075, 24.9523, 7.44578, 25.8685, 15.3288, 27.4686, 27.2108 ], 
